Fast_EMA,Slow_EMA,Total_Return_Pct,CAGR_Pct,Alpha_Pct,Max_Drawdown_Pct,Sharpe_Ratio,Calmar_Ratio,Win_Rate_Pct,Profit_Factor,Total_Trades,Exposure_Pct,Avg_Trade_Pct,Best_Trade_Pct,Worst_Trade_Pct
13,145,6.2,9.87,25.01,28.52,0.44,0.35,26.19,1.2,42,44.45,0.25,27.27,-5.32
13,146,6.36,10.13,25.17,28.7,0.45,0.35,25.0,1.22,40,44.5,0.27,27.27,-5.32
13,147,7.35,11.74,26.16,28.04,0.49,0.42,25.0,1.24,40,44.43,0.29,27.27,-5.32
13,148,8.54,13.67,27.34,27.29,0.53,0.5,28.21,1.26,39,44.52,0.33,27.27,-5.32
13,149,8.93,14.31,27.73,27.4,0.55,0.52,27.5,1.27,40,44.57,0.33,27.27,-5.32
13,150,9.52,15.29,28.33,27.98,0.57,0.55,27.5,1.29,40,44.59,0.34,27.27,-5.32
13,151,9.11,14.61,27.92,28.04,0.55,0.52,27.5,1.28,40,44.62,0.33,27.27,-5.32
13,152,10.57,17.02,29.38,27.61,0.61,0.62,27.5,1.3,40,44.62,0.37,27.27,-5.32
13,153,10.91,17.59,29.72,27.25,0.62,0.65,27.5,1.31,40,44.71,0.38,27.27,-5.32
13,154,12.23,19.77,31.03,26.29,0.67,0.75,25.64,1.35,39,44.75,0.41,27.27,-5.32
13,155,12.38,20.02,31.18,26.21,0.68,0.76,25.64,1.35,39,44.75,0.42,27.27,-5.32
13,156,11.3,18.24,30.11,26.93,0.64,0.68,25.64,1.33,39,44.75,0.39,27.27,-5.32
13,157,11.31,18.25,30.12,27.06,0.64,0.67,25.64,1.33,39,44.8,0.39,27.27,-5.32
13,158,10.1,16.24,28.91,27.92,0.59,0.58,25.0,1.3,40,44.88,0.35,27.27,-5.32
13,159,11.95,19.32,30.76,27.1,0.66,0.71,25.64,1.35,39,44.88,0.41,27.27,-5.32
13,160,12.9,20.9,31.71,26.8,0.7,0.78,25.64,1.38,39,44.91,0.43,27.27,-5.32
13,161,12.09,19.54,30.89,27.21,0.67,0.72,26.32,1.36,38,44.95,0.42,27.27,-5.32
13,162,12.65,20.49,31.46,26.92,0.69,0.76,28.95,1.37,38,44.96,0.43,27.27,-5.32
13,163,13.74,22.31,32.55,26.47,0.73,0.84,31.58,1.39,38,44.88,0.46,27.27,-5.32
13,164,13.98,22.71,32.78,26.12,0.74,0.87,29.73,1.4,37,44.86,0.48,27.27,-5.32
13,165,16.02,26.17,34.83,25.28,0.82,1.04,30.56,1.45,36,44.86,0.54,27.27,-5.32
13,166,15.11,24.63,33.92,25.76,0.78,0.96,30.56,1.43,36,44.84,0.52,27.27,-5.32
13,167,17.81,29.23,36.62,24.51,0.88,1.19,31.43,1.5,35,44.77,0.6,27.27,-5.32
13,168,17.99,29.54,36.8,24.4,0.89,1.21,31.43,1.5,35,44.77,0.61,27.27,-5.32
13,169,17.22,28.22,36.03,24.92,0.86,1.13,30.56,1.48,36,44.75,0.57,27.27,-5.32
13,170,17.61,28.88,36.41,25.2,0.87,1.15,30.56,1.49,36,44.77,0.58,27.27,-5.32
13,171,17.36,28.46,36.17,25.67,0.86,1.11,28.57,1.48,35,44.8,0.6,27.27,-5.32
13,172,17.54,28.77,36.35,25.6,0.87,1.12,28.57,1.48,35,44.8,0.6,27.27,-5.32
13,173,18.43,30.3,37.24,25.54,0.9,1.19,26.47,1.5,34,44.77,0.64,27.27,-5.32
13,174,19.14,31.52,37.95,25.52,0.93,1.23,26.47,1.52,34,44.8,0.66,27.27,-5.32
13,175,21.47,35.57,40.28,23.46,1.01,1.52,27.27,1.59,33,44.91,0.74,27.27,-5.32
13,176,19.32,31.82,38.12,24.62,0.93,1.29,23.53,1.53,34,44.95,0.67,27.27,-5.32
13,177,18.41,30.26,37.22,24.76,0.9,1.22,22.86,1.51,35,44.95,0.63,27.27,-5.32
13,178,18.71,30.78,37.52,24.57,0.91,1.25,23.53,1.52,34,44.98,0.65,27.27,-5.32
13,179,19.07,31.39,37.88,24.7,0.92,1.27,23.53,1.53,34,45.0,0.66,27.27,-5.32
13,180,17.85,29.29,36.66,24.64,0.88,1.19,23.53,1.49,34,45.02,0.63,27.27,-5.32
13,181,16.73,27.39,35.54,25.5,0.84,1.07,23.53,1.46,34,45.04,0.6,27.27,-5.32
13,182,13.76,22.34,32.57,27.05,0.73,0.83,22.86,1.38,35,45.14,0.51,27.27,-5.32
13,183,13.89,22.57,32.7,27.28,0.73,0.83,24.24,1.38,33,45.18,0.55,27.27,-5.32
13,184,14.43,23.48,33.24,26.93,0.75,0.87,24.24,1.4,33,45.2,0.56,27.27,-5.32
13,185,14.18,23.05,32.99,26.93,0.75,0.86,24.24,1.39,33,45.21,0.56,27.27,-5.32
13,186,12.82,20.77,31.63,26.84,0.69,0.77,24.24,1.36,33,45.27,0.52,27.27,-5.32
13,187,9.59,15.4,28.4,28.73,0.57,0.54,23.53,1.29,34,45.3,0.41,27.27,-5.32
13,188,9.88,15.88,28.69,28.59,0.58,0.56,23.53,1.3,34,45.3,0.42,27.27,-5.32
13,189,9.08,14.56,27.88,29.25,0.55,0.5,27.27,1.28,33,45.36,0.41,27.11,-5.32
13,190,8.81,14.11,27.61,29.29,0.54,0.48,27.27,1.28,33,45.39,0.4,27.11,-5.32
13,191,7.86,12.56,26.67,29.33,0.5,0.43,27.27,1.26,33,45.43,0.37,27.11,-5.32
13,192,7.94,12.7,26.75,29.3,0.51,0.43,27.27,1.26,33,45.43,0.38,27.11,-5.32
13,193,9.01,14.45,27.82,28.92,0.55,0.5,29.03,1.29,31,45.41,0.43,27.11,-5.32
13,194,9.52,15.29,28.33,28.59,0.57,0.53,29.03,1.3,31,45.38,0.45,27.11,-5.32
13,195,9.73,15.63,28.53,28.49,0.58,0.55,29.03,1.3,31,45.38,0.45,27.11,-5.32
13,196,9.18,14.72,27.98,29.31,0.56,0.5,29.03,1.29,31,45.45,0.44,27.11,-5.32
13,197,9.18,14.72,27.98,29.31,0.56,0.5,29.03,1.29,31,45.45,0.44,27.11,-5.32
13,198,9.23,14.81,28.04,29.31,0.56,0.51,28.12,1.29,32,45.5,0.43,27.11,-5.32
13,199,9.52,15.28,28.33,29.0,0.57,0.53,28.12,1.29,32,45.54,0.43,27.11,-5.32
13,200,9.24,14.82,28.05,28.89,0.56,0.51,28.12,1.29,32,45.62,0.43,27.11,-5.32
13,201,11.07,17.84,29.87,28.44,0.63,0.63,25.81,1.34,31,45.68,0.51,27.11,-5.32
13,202,8.37,13.4,27.18,29.88,0.52,0.45,25.0,1.27,32,45.77,0.42,27.11,-5.32
13,203,8.44,13.52,27.25,29.71,0.53,0.46,21.88,1.28,32,45.77,0.42,27.11,-5.32
13,204,10.14,16.31,28.95,28.61,0.59,0.57,21.88,1.32,32,45.77,0.47,27.11,-5.32
13,205,11.25,18.15,30.06,27.65,0.63,0.66,22.58,1.34,31,45.79,0.52,27.11,-5.32
13,206,10.22,16.45,29.03,28.04,0.6,0.59,22.58,1.32,31,45.79,0.49,27.11,-5.32
13,207,11.05,17.81,29.86,27.51,0.63,0.65,22.58,1.34,31,45.77,0.51,27.11,-5.32
13,208,11.24,18.12,30.04,27.52,0.63,0.66,22.58,1.34,31,45.84,0.52,27.11,-5.32
13,209,9.9,15.91,28.71,27.25,0.58,0.58,21.88,1.31,32,45.8,0.47,27.11,-5.32
13,210,9.84,15.81,28.65,27.11,0.58,0.58,21.88,1.31,32,45.8,0.46,27.11,-5.32
13,211,10.29,16.56,29.1,27.11,0.6,0.61,21.88,1.32,32,45.82,0.48,27.11,-5.32
13,212,10.85,17.49,29.66,26.73,0.62,0.65,21.88,1.33,32,45.91,0.49,27.11,-5.32
13,213,13.88,22.55,32.69,24.72,0.73,0.91,21.88,1.41,32,45.91,0.57,27.11,-5.32
13,214,15.47,25.24,34.28,23.73,0.79,1.06,22.58,1.45,31,45.88,0.64,27.11,-5.32
13,215,13.02,21.1,31.83,25.54,0.7,0.83,21.88,1.39,32,45.86,0.55,27.11,-5.57
13,216,11.89,19.22,30.7,26.56,0.66,0.72,23.33,1.37,30,45.84,0.55,27.11,-5.57
13,217,11.38,18.36,30.18,26.9,0.64,0.68,23.33,1.36,30,45.82,0.53,27.11,-5.57
13,218,11.85,19.15,30.66,26.65,0.66,0.72,23.33,1.37,30,45.84,0.55,27.11,-5.57
13,219,11.03,17.78,29.84,26.97,0.63,0.66,23.33,1.36,30,45.8,0.52,27.11,-5.57
13,220,10.61,17.08,29.42,27.14,0.61,0.63,23.33,1.34,30,45.8,0.51,27.11,-5.57
13,221,10.63,17.13,29.44,27.12,0.61,0.63,23.33,1.34,30,45.79,0.51,27.11,-5.57
13,222,10.52,16.93,29.32,27.2,0.61,0.62,23.33,1.34,30,45.8,0.51,27.11,-5.57
13,223,12.75,20.66,31.56,25.61,0.69,0.81,24.14,1.4,29,45.71,0.59,27.11,-5.57
13,224,11.38,18.36,30.19,26.52,0.64,0.69,24.14,1.37,29,45.71,0.55,27.11,-5.57
13,225,14.33,23.3,33.14,24.67,0.75,0.94,24.14,1.45,29,45.7,0.63,27.11,-5.57
13,226,16.78,27.46,35.59,23.05,0.84,1.19,25.93,1.53,27,45.61,0.76,27.11,-5.57
13,227,17.07,27.96,35.88,23.1,0.85,1.21,25.93,1.54,27,45.61,0.77,27.11,-5.57
13,228,17.97,29.5,36.78,22.73,0.89,1.3,25.93,1.57,27,45.61,0.8,27.11,-5.57
13,229,17.97,29.5,36.78,22.73,0.89,1.3,25.93,1.57,27,45.61,0.8,27.11,-5.57
13,230,17.64,28.94,36.45,22.94,0.87,1.26,25.93,1.56,27,45.59,0.79,27.11,-5.57
13,231,18.04,29.63,36.85,22.68,0.89,1.31,25.93,1.57,27,45.54,0.8,27.11,-5.57
13,232,17.82,29.24,36.62,22.83,0.88,1.28,25.0,1.57,28,45.54,0.76,27.11,-5.57
13,233,18.11,29.75,36.92,22.8,0.89,1.3,25.93,1.58,27,45.52,0.8,27.11,-5.57
13,234,16.54,27.05,35.35,23.83,0.83,1.14,25.0,1.53,28,45.61,0.72,27.11,-5.57
13,235,16.54,27.06,35.35,23.83,0.83,1.14,28.57,1.53,28,45.62,0.72,27.11,-5.57
13,236,15.78,25.77,34.59,24.32,0.81,1.06,27.59,1.51,29,45.68,0.68,27.11,-5.57
13,237,16.01,26.15,34.82,24.18,0.81,1.08,27.59,1.51,29,45.68,0.68,27.11,-5.57
13,238,16.01,26.15,34.82,24.18,0.81,1.08,27.59,1.51,29,45.68,0.68,27.11,-5.57
13,239,16.39,26.8,35.2,23.84,0.83,1.12,28.57,1.53,28,45.68,0.72,27.11,-5.57
13,240,16.32,26.67,35.12,23.85,0.83,1.12,25.0,1.52,28,45.79,0.72,27.11,-5.57
13,241,16.39,26.8,35.2,23.85,0.83,1.12,25.0,1.52,28,45.8,0.72,27.11,-5.57
13,242,16.12,26.34,34.93,24.02,0.82,1.1,24.14,1.51,29,45.82,0.69,27.11,-5.57
13,243,14.04,22.82,32.85,25.38,0.74,0.9,23.33,1.44,30,45.8,0.61,27.11,-5.57
13,244,14.51,23.62,33.32,25.07,0.76,0.94,23.33,1.45,30,45.84,0.62,27.11,-5.57
13,245,14.94,24.33,33.75,24.89,0.77,0.98,24.14,1.47,29,45.86,0.65,27.11,-5.57
13,246,15.07,24.56,33.88,25.18,0.78,0.98,25.0,1.47,28,45.89,0.68,27.11,-5.57
13,247,15.4,25.12,34.21,24.68,0.79,1.02,24.14,1.48,29,45.95,0.67,27.11,-5.57
13,248,15.19,24.76,34.0,24.81,0.78,1.0,23.33,1.47,30,46.0,0.64,27.11,-5.57
13,249,13.48,21.88,32.29,25.28,0.72,0.87,21.88,1.42,32,46.11,0.55,27.11,-5.57
13,250,12.45,20.15,31.26,25.74,0.68,0.78,21.88,1.39,32,46.14,0.53,27.11,-5.57
14,15,19.18,31.58,37.99,22.44,0.89,1.41,29.66,1.25,118,50.57,0.21,26.6,-7.18
14,16,19.57,32.25,38.37,23.05,0.9,1.4,28.46,1.25,123,50.62,0.2,26.6,-7.18
14,17,13.24,21.47,32.05,26.08,0.69,0.82,30.51,1.2,118,50.45,0.16,26.6,-7.18
14,18,11.71,18.92,30.52,26.38,0.64,0.72,26.5,1.18,117,50.34,0.15,26.6,-7.18
14,19,9.8,15.76,28.61,27.51,0.57,0.57,27.83,1.17,115,50.34,0.14,26.6,-6.94
14,20,2.27,3.57,21.08,31.88,0.29,0.11,28.57,1.09,112,50.32,0.07,26.6,-6.94
14,21,1.88,2.96,20.69,31.14,0.27,0.09,27.93,1.08,111,50.45,0.07,26.6,-6.94
14,22,5.63,8.95,24.44,29.31,0.41,0.31,31.13,1.12,106,50.54,0.11,26.6,-6.72
14,23,12.72,20.6,31.53,26.92,0.68,0.77,31.68,1.21,101,50.55,0.18,26.6,-5.72
14,24,10.75,17.32,29.56,27.8,0.6,0.62,31.31,1.19,99,50.57,0.16,26.6,-5.72
14,25,9.19,14.75,28.0,29.42,0.55,0.5,31.58,1.18,95,50.64,0.15,26.6,-5.72
14,26,11.96,19.33,30.77,30.21,0.65,0.64,32.26,1.21,93,50.66,0.18,27.18,-5.72
14,27,12.82,20.76,31.62,30.34,0.68,0.68,32.61,1.23,92,50.55,0.19,27.18,-5.72
14,28,16.86,27.6,35.67,27.49,0.82,1.0,32.22,1.28,90,50.48,0.24,27.18,-5.72
14,29,9.96,16.01,28.77,32.44,0.58,0.49,32.18,1.19,87,50.46,0.18,27.18,-5.72
14,30,8.16,13.06,26.97,31.73,0.51,0.41,30.0,1.17,90,50.32,0.15,27.18,-5.72
14,31,12.71,20.58,31.52,29.05,0.68,0.71,29.21,1.24,89,49.91,0.2,27.18,-5.72
14,32,10.87,17.52,29.68,29.0,0.61,0.6,30.23,1.22,86,49.79,0.18,27.18,-5.72
14,33,8.05,12.87,26.86,31.16,0.51,0.41,28.74,1.18,87,49.66,0.15,27.18,-5.72
14,34,8.14,13.02,26.94,31.03,0.51,0.42,29.76,1.19,84,49.46,0.16,27.18,-5.72
14,35,14.57,23.71,33.38,27.71,0.75,0.86,31.71,1.29,82,49.29,0.23,27.18,-5.72
14,36,13.0,21.06,31.8,26.69,0.69,0.79,32.5,1.27,80,49.23,0.22,27.18,-5.72
14,37,15.92,26.0,34.73,26.0,0.79,1.0,33.33,1.31,75,48.96,0.27,27.18,-5.72
14,38,12.51,20.24,31.32,24.3,0.67,0.83,34.25,1.27,73,48.96,0.23,27.18,-5.72
14,39,10.95,17.66,29.76,25.34,0.62,0.7,32.88,1.24,73,49.11,0.21,27.18,-5.72
14,40,7.75,12.39,26.56,27.44,0.5,0.45,32.0,1.19,75,49.04,0.17,27.18,-5.72
14,41,6.56,10.45,25.37,27.3,0.45,0.38,33.78,1.17,74,48.98,0.15,27.18,-5.72
14,42,6.24,9.93,25.05,27.99,0.44,0.35,33.8,1.17,71,49.04,0.16,27.18,-5.72
14,43,12.02,19.43,30.83,24.06,0.65,0.81,36.23,1.26,69,49.04,0.24,27.18,-5.72
14,44,12.34,19.96,31.15,23.53,0.67,0.85,36.23,1.27,69,48.96,0.24,27.18,-5.72
14,45,9.13,14.64,27.94,25.52,0.55,0.57,34.33,1.21,67,48.95,0.21,27.18,-5.72
14,46,7.92,12.66,26.73,26.97,0.5,0.47,34.85,1.2,66,48.93,0.19,27.18,-5.72
14,47,5.77,9.17,24.58,27.81,0.42,0.33,33.33,1.16,66,48.96,0.16,27.18,-5.72
14,48,5.32,8.45,24.13,28.53,0.4,0.3,31.82,1.16,66,48.95,0.15,27.18,-5.72
14,49,3.53,5.57,22.33,29.71,0.33,0.19,31.82,1.13,66,48.86,0.13,27.18,-5.72
14,50,2.68,4.23,21.49,30.68,0.3,0.14,32.31,1.11,65,48.86,0.12,27.18,-5.72
14,51,2.58,4.07,21.39,30.37,0.29,0.13,32.31,1.11,65,48.82,0.12,27.18,-5.72
14,52,4.46,7.07,23.27,29.06,0.37,0.24,33.33,1.14,63,48.79,0.15,27.18,-5.72
14,53,2.92,4.6,21.72,29.98,0.31,0.15,32.26,1.12,62,48.62,0.13,27.18,-5.72
14,54,2.44,3.85,21.25,30.12,0.29,0.13,31.15,1.11,61,48.59,0.12,27.18,-5.72
14,55,1.49,2.34,20.29,32.2,0.25,0.07,31.67,1.1,60,48.46,0.11,27.18,-5.72
14,56,0.55,0.85,19.35,32.83,0.21,0.03,31.15,1.08,61,48.41,0.1,27.18,-5.72
14,57,-4.2,-6.49,14.61,34.66,0.01,-0.19,29.03,1.01,62,48.38,0.02,27.18,-5.72
14,58,-2.78,-4.31,16.03,33.89,0.07,-0.13,28.57,1.03,63,48.21,0.04,27.18,-5.72
14,59,1.16,1.82,19.97,31.09,0.24,0.06,29.03,1.09,62,48.12,0.1,27.18,-5.72
14,60,-0.94,-1.47,17.87,32.66,0.15,-0.04,29.03,1.06,62,48.04,0.07,27.18,-5.72
14,61,-2.18,-3.38,16.63,33.85,0.1,-0.1,27.87,1.04,61,47.84,0.05,27.18,-5.72
14,62,0.25,0.4,19.06,32.19,0.2,0.01,28.81,1.08,59,47.77,0.09,27.18,-5.72
14,63,0.84,1.31,19.65,31.57,0.22,0.04,29.31,1.09,58,47.66,0.1,27.18,-5.72
14,64,0.25,0.38,19.05,32.43,0.2,0.01,27.59,1.08,58,47.71,0.09,27.18,-5.72
14,65,-1.15,-1.79,17.66,32.81,0.14,-0.05,28.07,1.06,57,47.75,0.07,27.18,-5.72
14,66,0.96,1.5,19.77,31.55,0.23,0.05,31.58,1.09,57,47.71,0.1,27.18,-5.72
14,67,1.73,2.72,20.54,30.92,0.26,0.09,32.14,1.11,56,47.5,0.12,27.18,-5.72
14,68,-0.05,-0.08,18.76,32.02,0.19,-0.0,31.58,1.08,57,47.43,0.09,27.18,-5.72
14,69,0.47,0.74,19.28,32.68,0.21,0.02,32.14,1.09,56,47.45,0.1,27.18,-5.72
14,70,-1.49,-2.33,17.31,33.64,0.13,-0.07,30.91,1.05,55,47.34,0.07,27.18,-5.72
14,71,-2.44,-3.79,16.37,34.51,0.09,-0.11,30.91,1.04,55,47.27,0.05,27.18,-5.72
14,72,-5.12,-7.89,13.69,36.41,-0.03,-0.22,29.09,1.0,55,47.23,-0.0,27.18,-5.72
14,73,-5.55,-8.54,13.26,36.82,-0.05,-0.23,26.79,0.99,56,47.25,-0.01,27.18,-5.75
14,74,-6.66,-10.22,12.15,37.74,-0.1,-0.27,25.93,0.98,54,47.21,-0.03,27.18,-5.75
14,75,-6.62,-10.16,12.19,37.87,-0.1,-0.27,26.42,0.98,53,47.16,-0.03,27.18,-5.75
14,76,-6.14,-9.44,12.66,37.52,-0.08,-0.25,26.42,0.98,53,47.07,-0.02,27.18,-5.75
14,77,-7.19,-11.02,11.62,38.22,-0.12,-0.29,26.42,0.97,53,47.04,-0.04,27.18,-5.75
14,78,-9.86,-14.99,8.94,39.99,-0.24,-0.37,24.53,0.93,53,47.04,-0.1,27.18,-5.75
14,79,-8.92,-13.59,9.89,39.47,-0.2,-0.34,24.53,0.94,53,46.93,-0.08,27.18,-5.75
14,80,-9.36,-14.24,9.45,39.45,-0.22,-0.36,24.53,0.93,53,46.98,-0.09,27.18,-5.75
14,81,-11.21,-16.98,7.59,40.69,-0.31,-0.42,24.07,0.91,54,46.84,-0.12,27.18,-5.75
14,82,-8.92,-13.59,9.89,39.17,-0.2,-0.35,24.07,0.94,54,46.77,-0.08,27.18,-5.75
14,83,-7.02,-10.77,11.79,38.1,-0.12,-0.28,25.0,0.97,52,46.62,-0.04,27.18,-5.75
14,84,-7.97,-12.19,10.84,38.68,-0.16,-0.32,25.49,0.95,51,46.64,-0.06,27.18,-5.75
14,85,-9.79,-14.88,9.02,38.81,-0.24,-0.38,25.49,0.93,51,46.59,-0.1,27.18,-5.75
14,86,-7.57,-11.58,11.24,37.41,-0.14,-0.31,26.0,0.96,50,46.48,-0.05,27.18,-5.75
14,87,-5.78,-8.89,13.03,36.38,-0.06,-0.24,28.57,0.99,49,46.41,-0.02,27.18,-5.75
14,88,-3.29,-5.09,15.52,34.67,0.05,-0.15,29.17,1.03,48,46.32,0.04,27.18,-5.75
14,89,-3.3,-5.12,15.51,34.82,0.05,-0.15,28.26,1.03,46,46.34,0.04,27.18,-5.46
14,90,-3.94,-6.09,14.87,34.45,0.02,-0.18,28.26,1.02,46,46.32,0.02,27.18,-5.46
14,91,-3.9,-6.03,14.91,34.42,0.02,-0.18,26.09,1.02,46,46.29,0.02,27.18,-5.32
14,92,-3.48,-5.39,15.33,33.99,0.04,-0.16,26.09,1.02,46,46.25,0.03,27.18,-5.32
14,93,-3.99,-6.16,14.82,34.09,0.01,-0.18,26.09,1.01,46,46.2,0.02,27.18,-5.32
14,94,-6.12,-9.4,12.69,34.77,-0.08,-0.27,25.53,0.98,47,46.12,-0.03,27.18,-5.32
14,95,-7.35,-11.26,11.46,35.71,-0.14,-0.32,24.49,0.96,49,46.12,-0.06,27.18,-5.32
14,96,-6.08,-9.34,12.73,34.92,-0.08,-0.27,25.53,0.98,47,46.12,-0.03,27.18,-5.32
14,97,-5.29,-8.16,13.51,34.37,-0.04,-0.24,25.53,0.99,47,46.07,-0.01,27.18,-5.32
14,98,-4.33,-6.69,14.48,33.83,-0.0,-0.2,25.53,1.01,47,46.04,0.01,27.18,-5.32
14,99,-4.89,-7.54,13.92,33.89,-0.03,-0.22,24.49,1.0,49,45.98,-0.0,27.18,-5.32
14,100,-6.26,-9.61,12.55,34.32,-0.09,-0.28,23.08,0.97,52,45.93,-0.03,27.18,-5.32
14,101,-3.29,-5.11,15.51,32.68,0.04,-0.16,23.53,1.02,51,45.89,0.03,27.18,-5.32
14,102,-2.82,-4.38,15.98,32.06,0.06,-0.14,21.15,1.03,52,45.8,0.04,27.18,-5.32
14,103,-3.54,-5.48,15.27,32.56,0.03,-0.17,20.37,1.02,54,45.7,0.02,27.18,-5.32
14,104,-2.22,-3.46,16.58,31.64,0.09,-0.11,20.0,1.04,55,45.54,0.05,27.18,-5.32
14,105,-1.78,-2.76,17.03,31.58,0.11,-0.09,20.75,1.05,53,45.46,0.06,27.18,-5.32
14,106,-2.13,-3.31,16.68,32.32,0.09,-0.1,21.57,1.04,51,45.34,0.05,27.18,-5.32
14,107,-0.26,-0.4,18.55,31.03,0.17,-0.01,22.0,1.08,50,45.16,0.09,27.18,-5.32
14,108,2.75,4.33,21.56,31.28,0.3,0.14,24.0,1.13,50,45.04,0.15,27.18,-5.32
14,109,5.57,8.85,24.38,30.31,0.41,0.29,23.4,1.19,47,44.96,0.22,27.18,-5.32
14,110,4.18,6.61,22.99,31.33,0.36,0.21,23.91,1.16,46,44.86,0.19,27.18,-5.32
14,111,6.51,10.36,25.31,29.8,0.45,0.35,23.91,1.21,46,44.88,0.24,27.18,-5.32
14,112,6.3,10.03,25.11,29.94,0.44,0.33,23.91,1.2,46,44.89,0.24,27.18,-5.32
14,113,9.68,15.54,28.48,28.07,0.57,0.55,25.0,1.28,44,44.89,0.32,27.18,-5.32
14,114,9.27,14.87,28.08,27.97,0.56,0.53,24.44,1.27,45,44.89,0.3,27.18,-5.32
14,115,10.55,16.98,29.36,27.57,0.61,0.62,25.0,1.29,44,44.89,0.34,27.18,-5.32
14,116,12.16,19.67,30.97,26.64,0.67,0.74,25.58,1.33,43,44.89,0.38,27.27,-5.32
14,117,13.62,22.11,32.43,25.47,0.73,0.87,26.19,1.37,42,44.86,0.42,27.27,-5.32
14,118,12.58,20.37,31.39,25.23,0.69,0.81,26.83,1.35,41,44.82,0.4,27.27,-5.32
14,119,5.84,9.28,24.65,29.71,0.42,0.31,23.26,1.2,43,44.82,0.24,27.27,-5.32
14,120,7.11,11.34,25.92,28.56,0.47,0.4,23.81,1.23,42,44.82,0.28,27.27,-5.32
14,121,7.81,12.49,26.62,28.4,0.5,0.44,29.27,1.24,41,44.79,0.3,27.27,-5.32
14,122,7.23,11.54,26.04,28.79,0.48,0.4,28.57,1.23,42,44.8,0.28,27.27,-5.32
14,123,6.64,10.57,25.44,29.09,0.46,0.36,28.57,1.22,42,44.8,0.27,27.27,-5.32
14,124,5.21,8.27,24.02,30.24,0.4,0.27,28.57,1.18,42,44.77,0.24,27.27,-5.32
14,125,7.05,11.25,25.86,29.43,0.47,0.38,29.27,1.22,41,44.8,0.28,27.27,-5.32
14,126,7.05,11.25,25.86,29.43,0.47,0.38,29.27,1.22,41,44.84,0.28,27.27,-5.32
14,127,8.2,13.13,27.01,28.94,0.52,0.45,30.0,1.25,40,44.79,0.32,27.27,-5.32
14,128,6.99,11.15,25.8,29.18,0.47,0.38,30.0,1.22,40,44.91,0.29,27.27,-5.32
14,129,5.65,8.98,24.46,28.93,0.42,0.31,26.83,1.19,41,44.84,0.25,27.27,-5.32
14,130,5.59,8.87,24.39,28.98,0.41,0.31,26.19,1.19,42,44.77,0.24,27.27,-5.32
14,131,5.67,9.01,24.48,28.92,0.42,0.31,26.19,1.19,42,44.71,0.24,27.27,-5.32
14,132,3.06,4.83,21.87,30.46,0.31,0.16,25.0,1.14,44,44.7,0.18,27.27,-5.32
14,133,2.06,3.24,20.87,30.2,0.27,0.11,25.0,1.12,44,44.62,0.15,27.27,-5.32
14,134,1.7,2.67,20.51,30.11,0.26,0.09,25.0,1.12,44,44.59,0.14,27.27,-5.32
14,135,-1.01,-1.58,17.8,31.95,0.14,-0.05,24.44,1.06,45,44.48,0.08,27.27,-5.32
14,136,-0.74,-1.16,18.06,31.83,0.15,-0.04,24.44,1.07,45,44.54,0.09,27.27,-5.32
14,137,-2.1,-3.27,16.7,32.76,0.09,-0.1,23.4,1.04,47,44.46,0.05,27.27,-5.32
14,138,-1.46,-2.28,17.35,32.79,0.12,-0.07,22.92,1.05,48,44.41,0.07,27.27,-5.32
14,139,-1.72,-2.67,17.09,32.91,0.11,-0.08,22.45,1.05,49,44.46,0.06,27.27,-5.32
14,140,0.68,1.07,19.49,30.89,0.21,0.03,24.44,1.1,45,44.48,0.12,27.27,-5.32
14,141,4.52,7.17,23.33,28.84,0.37,0.25,26.19,1.17,42,44.46,0.22,27.27,-5.32
14,142,1.2,1.88,20.01,30.33,0.23,0.06,26.19,1.11,42,44.43,0.14,27.27,-5.32
14,143,2.94,4.64,21.75,29.93,0.31,0.15,27.5,1.14,40,44.45,0.19,27.27,-5.32
14,144,4.07,6.44,22.88,29.29,0.35,0.22,27.5,1.16,40,44.43,0.22,27.27,-5.32
14,145,4.81,7.63,23.62,29.34,0.38,0.26,27.5,1.18,40,44.52,0.23,27.27,-5.32
14,146,5.96,9.48,24.77,29.46,0.43,0.32,25.64,1.21,39,44.59,0.27,27.27,-5.32
14,147,8.4,13.45,27.21,27.93,0.53,0.48,25.0,1.26,40,44.59,0.32,27.27,-5.32
14,148,8.22,13.16,27.03,28.59,0.52,0.46,27.5,1.25,40,44.62,0.31,27.27,-5.32
14,149,8.53,13.67,27.34,28.29,0.53,0.48,27.5,1.26,40,44.57,0.32,27.27,-5.32
14,150,8.88,14.23,27.68,28.13,0.55,0.51,27.5,1.27,40,44.61,0.33,27.27,-5.32
14,151,10.24,16.47,29.05,27.23,0.6,0.6,28.21,1.3,39,44.71,0.37,27.27,-5.32
14,152,10.82,17.43,29.63,26.85,0.62,0.65,28.21,1.31,39,44.68,0.38,27.27,-5.32
14,153,12.91,20.91,31.71,26.18,0.7,0.8,31.58,1.37,38,44.77,0.44,27.27,-5.32
14,154,12.41,20.08,31.22,26.58,0.68,0.76,28.95,1.35,38,44.82,0.43,27.27,-5.32
14,155,10.12,16.27,28.92,27.87,0.59,0.58,28.95,1.3,38,44.91,0.37,27.27,-5.32
14,156,9.91,15.93,28.72,27.69,0.59,0.58,28.95,1.3,38,44.93,0.37,27.27,-5.32
