Fast_EMA,Slow_EMA,Total_Return_Pct,CAGR_Pct,Alpha_Pct,Max_Drawdown_Pct,Sharpe_Ratio,Sortino_Ratio,Calmar_Ratio,Win_Rate_Pct,Profit_Factor,Expectancy_Pct,Total_Trades,Avg_Holding_Hours,Avg_Win_Pct,Avg_Loss_Pct,Win_Loss_Ratio,Max_Cons_Wins,Max_Cons_Losses,Best_Trade_Pct,Worst_Trade_Pct,Exposure_Pct,Pos_Months,Neg_Months,Best_Month,Worst_Month,Peak_Time,MDD_Trough_Time,Jan_2026,Feb_2026,Mar_2026,Apr_2026,May_2026,Jun_2026,Jul_2026,Aug_2026
209,219,35.14,60.17,53.95,16.91,1.49,1.54,3.56,62.5,6.29,4.23,8,346.9,8.04,-2.13,3.77,3,1,27.56,-5.09,49.55,5,1,Aug_2026 (+26.17%),May_2026 (-5.09%),2026-08-22T00:00:00,2026-03-08T18:00:00,0.16,0.0,0.53,5.75,-5.09,0.0,5.98,26.17
209,220,35.18,60.25,53.99,16.91,1.49,1.54,3.56,62.5,6.29,4.23,8,347.1,8.05,-2.13,3.78,3,1,27.56,-5.09,49.59,5,1,Aug_2026 (+26.55%),May_2026 (-5.09%),2026-08-22T00:00:00,2026-03-08T18:00:00,0.16,0.0,0.27,5.75,-5.09,0.0,5.98,26.55
209,221,35.37,60.59,54.17,16.89,1.49,1.54,3.59,62.5,6.32,4.25,8,347.1,8.08,-2.13,3.79,3,1,27.69,-5.09,49.59,5,1,Aug_2026 (+26.68%),May_2026 (-5.09%),2026-08-22T00:00:00,2026-03-08T18:00:00,0.16,0.0,0.3,5.75,-5.09,0.0,5.98,26.68
209,222,37.13,63.88,55.94,16.89,1.55,1.6,3.78,62.5,7.57,4.41,8,347.8,8.14,-1.79,4.54,3,1,27.69,-4.67,49.68,5,1,Aug_2026 (+27.94%),May_2026 (-4.67%),2026-08-22T00:00:00,2026-03-08T18:00:00,0.16,0.0,0.3,5.61,-4.67,0.0,5.98,27.94
209,223,37.83,65.18,56.63,16.89,1.57,1.63,3.86,62.5,7.67,4.48,8,348.5,8.24,-1.79,4.6,3,1,27.69,-4.67,49.79,5,1,Aug_2026 (+28.59%),May_2026 (-4.67%),2026-08-22T00:00:00,2026-03-08T18:00:00,0.16,0.0,0.3,5.61,-4.67,0.0,5.98,28.59
209,224,36.73,63.13,55.54,16.89,1.54,1.59,3.74,62.5,7.34,4.38,8,348.6,8.11,-1.84,4.4,3,1,27.69,-4.67,49.8,5,1,Aug_2026 (+27.62%),May_2026 (-4.67%),2026-08-22T00:00:00,2026-03-08T18:00:00,0.16,0.0,0.3,5.61,-4.67,0.0,5.94,27.62
209,225,35.86,61.51,54.67,17.24,1.51,1.56,3.57,50.0,7.78,4.29,8,349.1,9.84,-1.27,7.78,2,2,27.69,-4.13,49.88,4,2,Aug_2026 (+27.17%),May_2026 (-4.13%),2026-08-22T00:00:00,2026-03-08T18:00:00,-0.27,0.0,0.52,4.94,-4.13,0.0,5.94,27.17
209,226,35.19,60.27,54.0,17.65,1.49,1.54,3.41,50.0,7.68,4.22,8,349.0,9.71,-1.27,7.68,2,2,27.69,-4.13,49.86,4,2,Aug_2026 (+27.17%),May_2026 (-4.13%),2026-08-22T00:00:00,2026-03-08T18:00:00,-0.27,0.0,0.03,4.94,-4.13,0.0,5.94,27.17
209,227,34.12,58.29,52.93,17.65,1.45,1.51,3.3,50.0,6.79,4.12,8,349.4,9.67,-1.43,6.79,2,2,27.69,-4.13,49.91,4,2,Aug_2026 (+26.16%),May_2026 (-4.13%),2026-08-22T00:00:00,2026-03-08T18:00:00,-0.27,0.0,0.03,4.94,-4.13,0.0,5.94,26.16
209,228,34.12,58.29,52.93,17.65,1.45,1.51,3.3,50.0,6.79,4.12,8,349.4,9.67,-1.43,6.79,2,2,27.69,-4.13,49.91,4,2,Aug_2026 (+26.16%),May_2026 (-4.13%),2026-08-22T00:00:00,2026-03-08T18:00:00,-0.27,0.0,0.03,4.94,-4.13,0.0,5.94,26.16
209,229,33.71,57.52,52.51,17.65,1.44,1.49,3.26,50.0,6.73,4.09,8,349.6,9.6,-1.43,6.73,2,2,27.79,-4.13,49.95,4,2,Aug_2026 (+25.77%),May_2026 (-4.13%),2026-08-22T00:00:00,2026-03-08T18:00:00,-0.27,0.0,0.03,4.94,-4.13,0.0,5.94,25.77
209,230,34.32,58.64,53.12,17.65,1.46,1.51,3.32,50.0,6.91,4.14,8,349.9,9.69,-1.4,6.91,2,2,27.79,-4.13,49.98,4,2,Aug_2026 (+25.89%),May_2026 (-4.13%),2026-08-22T00:00:00,2026-03-08T18:00:00,-0.27,0.0,0.03,5.31,-4.13,0.0,5.94,25.89
209,231,33.87,57.82,52.68,18.26,1.44,1.5,3.17,37.5,6.57,4.1,8,349.8,12.9,-1.18,10.96,1,3,27.79,-4.13,49.96,3,3,Aug_2026 (+25.89%),May_2026 (-4.13%),2026-08-22T00:00:00,2026-03-08T18:00:00,-0.27,0.0,-0.28,5.31,-4.13,0.0,5.91,25.89
209,232,33.12,56.44,51.93,18.26,1.42,1.47,3.09,37.5,6.46,4.02,8,350.0,12.67,-1.18,10.76,1,3,27.23,-4.13,50.0,3,3,Aug_2026 (+25.18%),May_2026 (-4.13%),2026-08-22T00:00:00,2026-03-08T18:00:00,-0.27,0.0,-0.28,5.31,-4.13,0.0,5.91,25.18
209,233,33.0,56.22,51.81,18.53,1.42,1.47,3.03,37.5,6.36,4.0,8,350.4,12.67,-1.2,10.6,1,3,27.23,-4.13,50.05,3,3,Aug_2026 (+25.48%),May_2026 (-4.13%),2026-08-22T00:00:00,2026-03-08T18:00:00,-0.6,0.0,-0.28,5.31,-4.13,0.0,5.91,25.48
209,234,34.3,58.61,53.11,18.53,1.46,1.52,3.16,37.5,6.53,4.13,8,350.4,13.02,-1.2,10.88,1,3,27.23,-4.13,50.05,3,3,Aug_2026 (+25.48%),May_2026 (-4.13%),2026-08-22T00:00:00,2026-03-08T18:00:00,-0.6,0.0,-0.28,6.34,-4.13,0.0,5.91,25.48
209,235,34.27,58.56,53.08,18.53,1.46,1.52,3.16,37.5,6.28,4.13,8,350.6,13.11,-1.25,10.46,1,3,27.23,-4.13,50.09,3,3,Aug_2026 (+25.81%),May_2026 (-4.13%),2026-08-22T00:00:00,2026-03-08T18:00:00,-0.6,0.0,-0.56,6.34,-4.13,0.0,5.91,25.81
209,236,33.47,57.09,52.28,18.53,1.43,1.49,3.08,37.5,5.74,4.06,8,350.8,13.11,-1.37,9.56,1,3,27.23,-4.13,50.11,3,3,Aug_2026 (+25.06%),May_2026 (-4.13%),2026-08-22T00:00:00,2026-03-08T18:00:00,-0.6,0.0,-0.56,6.34,-4.13,0.0,5.91,25.06
209,237,29.07,49.05,47.87,21.19,1.29,1.34,2.32,44.44,3.11,3.28,9,311.4,10.89,-2.81,3.88,2,3,27.23,-7.74,50.05,3,3,Aug_2026 (+25.06%),Mar_2026 (-4.43%),2026-08-22T00:00:00,2026-03-08T18:00:00,-0.6,0.0,-4.43,6.34,-4.13,0.0,6.56,25.06
209,238,28.82,48.61,47.63,21.19,1.28,1.33,2.29,44.44,3.21,3.25,9,311.7,10.62,-2.64,4.02,2,3,27.23,-7.74,50.09,3,3,Aug_2026 (+24.02%),Mar_2026 (-4.80%),2026-08-22T00:00:00,2026-03-08T18:00:00,-0.6,0.0,-4.8,6.26,-3.06,0.0,6.56,24.02
209,239,29.04,49.0,47.85,21.19,1.29,1.34,2.31,44.44,3.23,3.27,9,311.8,10.66,-2.64,4.03,2,3,27.23,-7.74,50.11,3,3,Aug_2026 (+24.02%),Mar_2026 (-4.80%),2026-08-22T00:00:00,2026-03-08T18:00:00,-0.6,0.0,-4.8,6.44,-3.06,0.0,6.56,24.02
209,240,25.85,43.29,44.66,21.19,1.18,1.22,2.04,36.36,2.74,2.45,11,255.0,10.61,-2.21,4.8,2,5,27.23,-8.04,50.09,3,3,Aug_2026 (+24.02%),Mar_2026 (-7.15%),2026-08-22T00:00:00,2026-03-09T23:00:00,-0.6,0.0,-7.15,6.44,-3.06,0.0,6.56,24.02
209,241,26.27,44.03,45.07,21.19,1.2,1.24,2.08,40.0,2.84,2.73,10,280.4,10.53,-2.47,4.26,2,4,27.23,-8.04,50.07,3,3,Aug_2026 (+23.66%),Mar_2026 (-6.58%),2026-08-22T00:00:00,2026-03-08T18:00:00,-0.6,0.0,-6.58,6.44,-3.06,0.0,6.56,23.66
209,242,26.12,43.76,44.93,21.32,1.19,1.23,2.05,40.0,2.81,2.72,10,280.4,10.53,-2.49,4.22,2,4,27.23,-8.04,50.07,3,3,Aug_2026 (+23.66%),Mar_2026 (-6.52%),2026-08-22T00:00:00,2026-03-08T18:00:00,-0.77,0.0,-6.52,6.44,-3.06,0.0,6.56,23.66
209,243,24.73,41.3,43.54,21.43,1.15,1.18,1.93,40.0,2.74,2.6,10,280.2,10.24,-2.49,4.11,2,4,27.23,-8.04,50.04,3,3,Aug_2026 (+23.70%),Mar_2026 (-7.26%),2026-08-22T00:00:00,2026-03-09T23:00:00,-0.77,0.0,-7.26,6.16,-3.06,0.0,6.48,23.7
209,244,24.47,40.83,43.27,21.43,1.14,1.17,1.91,40.0,2.68,2.58,10,280.4,10.3,-2.56,4.02,2,4,27.23,-8.04,50.07,3,3,Aug_2026 (+23.14%),Mar_2026 (-7.26%),2026-08-22T00:00:00,2026-03-09T23:00:00,-0.77,0.0,-7.26,6.41,-3.06,0.0,6.48,23.14
209,245,25.82,43.23,44.63,21.32,1.18,1.23,2.03,44.44,2.91,2.99,9,311.6,10.25,-2.82,3.63,2,3,27.23,-8.04,50.07,3,3,Aug_2026 (+22.90%),Mar_2026 (-6.07%),2026-08-22T00:00:00,2026-03-08T18:00:00,-0.77,0.0,-6.07,6.41,-3.06,0.0,6.48,22.9
209,246,25.22,42.16,44.02,21.04,1.16,1.2,2.0,44.44,2.91,2.92,9,311.6,10.0,-2.75,3.63,2,3,26.66,-7.7,50.07,3,3,Aug_2026 (+22.35%),Mar_2026 (-6.10%),2026-08-22T00:00:00,2026-03-08T18:00:00,-0.77,0.0,-6.1,6.41,-3.06,0.0,6.48,22.35
209,247,26.95,45.26,45.76,21.04,1.22,1.27,2.15,44.44,3.22,3.07,9,311.7,10.0,-2.48,4.03,2,3,26.66,-7.7,50.09,3,3,Aug_2026 (+22.35%),Mar_2026 (-6.10%),2026-08-22T00:00:00,2026-03-08T18:00:00,-0.77,0.0,-6.1,6.41,-1.71,0.0,6.48,22.35
209,248,28.45,47.94,47.26,21.04,1.27,1.32,2.28,44.44,3.32,3.2,9,311.7,10.31,-2.48,4.15,2,3,26.66,-7.7,50.09,3,3,Aug_2026 (+22.35%),Mar_2026 (-6.10%),2026-08-22T00:00:00,2026-03-08T18:00:00,-0.77,0.0,-6.1,7.66,-1.71,0.0,6.48,22.35
209,249,28.33,47.73,47.14,21.04,1.27,1.32,2.27,44.44,3.39,3.19,9,311.8,10.19,-2.41,4.23,2,3,26.66,-7.7,50.11,3,3,Aug_2026 (+22.69%),Mar_2026 (-6.29%),2026-08-22T00:00:00,2026-03-08T18:00:00,-0.77,0.0,-6.29,7.66,-1.62,0.0,6.2,22.69
209,250,28.03,47.18,46.84,21.04,1.26,1.31,2.24,44.44,3.22,3.18,9,311.8,10.37,-2.57,4.03,2,3,26.66,-8.53,50.11,3,3,Aug_2026 (+23.51%),Mar_2026 (-7.13%),2026-08-22T00:00:00,2026-03-08T18:00:00,-0.77,0.0,-7.13,7.66,-1.62,0.0,6.2,23.51
210,211,31.52,53.51,50.33,17.98,1.37,1.41,2.98,37.5,5.42,3.88,8,345.9,12.68,-1.4,9.04,1,3,27.56,-5.09,49.41,3,3,Aug_2026 (+25.20%),May_2026 (-5.09%),2026-08-22T00:00:00,2026-03-08T18:00:00,-0.3,0.0,-0.19,5.29,-5.09,0.0,5.62,25.2
210,212,31.45,53.38,50.26,17.98,1.37,1.41,2.97,37.5,5.38,3.87,8,346.0,12.68,-1.41,8.97,1,3,27.56,-5.09,49.43,3,3,Aug_2026 (+25.14%),May_2026 (-5.09%),2026-08-22T00:00:00,2026-03-08T18:00:00,-0.3,0.0,-0.19,5.29,-5.09,0.0,5.62,25.14
210,213,31.53,53.53,50.34,17.98,1.37,1.41,2.98,37.5,5.56,3.88,8,346.4,12.6,-1.36,9.27,1,3,27.56,-5.09,49.48,3,3,Aug_2026 (+25.64%),May_2026 (-5.09%),2026-08-22T00:00:00,2026-03-08T18:00:00,-0.3,0.0,-0.31,5.07,-5.09,0.0,5.62,25.64
210,214,31.52,53.52,50.33,17.98,1.37,1.41,2.98,37.5,5.56,3.88,8,346.4,12.6,-1.36,9.27,1,3,27.56,-5.09,49.48,3,3,Aug_2026 (+25.90%),May_2026 (-5.09%),2026-08-22T00:00:00,2026-03-08T18:00:00,-0.3,0.0,-0.31,4.84,-5.09,0.0,5.62,25.9
210,215,32.8,55.85,51.61,17.29,1.41,1.46,3.23,50.0,6.03,4.0,8,346.4,9.59,-1.59,6.03,2,2,27.56,-5.09,49.48,4,2,Aug_2026 (+26.05%),May_2026 (-5.09%),2026-08-22T00:00:00,2026-03-08T18:00:00,-0.3,0.0,0.53,4.84,-5.09,0.0,5.62,26.05
210,216,33.9,57.87,52.71,16.91,1.45,1.49,3.42,62.5,6.27,4.1,8,346.5,7.81,-2.07,3.76,3,1,27.56,-5.09,49.5,5,1,Aug_2026 (+26.10%),May_2026 (-5.09%),2026-08-22T00:00:00,2026-03-08T18:00:00,0.16,0.0,0.53,4.84,-5.09,0.0,5.98,26.1
210,217,34.21,58.45,53.02,16.91,1.46,1.51,3.46,62.5,6.31,4.13,8,346.6,7.86,-2.07,3.79,3,1,27.56,-5.09,49.52,5,1,Aug_2026 (+26.39%),May_2026 (-5.09%),2026-08-22T00:00:00,2026-03-08T18:00:00,0.16,0.0,0.53,4.84,-5.09,0.0,5.98,26.39
210,218,34.78,59.51,53.59,16.91,1.48,1.53,3.52,62.5,6.25,4.19,8,347.0,7.99,-2.13,3.75,3,1,27.56,-5.09,49.57,5,1,Aug_2026 (+26.17%),May_2026 (-5.09%),2026-08-22T00:00:00,2026-03-08T18:00:00,0.16,0.0,0.27,5.75,-5.09,0.0,5.98,26.17
210,219,35.18,60.25,53.99,16.91,1.49,1.54,3.56,62.5,6.29,4.23,8,347.1,8.05,-2.13,3.78,3,1,27.56,-5.09,49.59,5,1,Aug_2026 (+26.55%),May_2026 (-5.09%),2026-08-22T00:00:00,2026-03-08T18:00:00,0.16,0.0,0.27,5.75,-5.09,0.0,5.98,26.55
210,220,35.37,60.59,54.17,16.89,1.49,1.54,3.59,62.5,6.32,4.25,8,347.1,8.08,-2.13,3.79,3,1,27.69,-5.09,49.59,5,1,Aug_2026 (+26.68%),May_2026 (-5.09%),2026-08-22T00:00:00,2026-03-08T18:00:00,0.16,0.0,0.3,5.75,-5.09,0.0,5.98,26.68
210,221,37.13,63.88,55.94,16.89,1.55,1.6,3.78,62.5,7.57,4.41,8,347.8,8.14,-1.79,4.54,3,1,27.69,-4.67,49.68,5,1,Aug_2026 (+27.94%),May_2026 (-4.67%),2026-08-22T00:00:00,2026-03-08T18:00:00,0.16,0.0,0.3,5.61,-4.67,0.0,5.98,27.94
210,222,36.99,63.61,55.79,16.89,1.54,1.6,3.77,62.5,7.55,4.4,8,348.6,8.11,-1.79,4.53,3,1,27.69,-4.67,49.8,5,1,Aug_2026 (+27.81%),May_2026 (-4.67%),2026-08-22T00:00:00,2026-03-08T18:00:00,0.16,0.0,0.3,5.61,-4.67,0.0,5.98,27.81
210,223,36.73,63.13,55.54,16.89,1.54,1.59,3.74,62.5,7.34,4.38,8,348.6,8.11,-1.84,4.4,3,1,27.69,-4.67,49.8,5,1,Aug_2026 (+27.62%),May_2026 (-4.67%),2026-08-22T00:00:00,2026-03-08T18:00:00,0.16,0.0,0.3,5.61,-4.67,0.0,5.94,27.62
210,224,35.86,61.51,54.67,17.24,1.51,1.56,3.57,50.0,7.78,4.29,8,349.1,9.84,-1.27,7.78,2,2,27.69,-4.13,49.88,4,2,Aug_2026 (+27.17%),May_2026 (-4.13%),2026-08-22T00:00:00,2026-03-08T18:00:00,-0.27,0.0,0.52,4.94,-4.13,0.0,5.94,27.17
210,225,35.19,60.27,54.0,17.65,1.49,1.54,3.41,50.0,7.68,4.22,8,349.0,9.71,-1.27,7.68,2,2,27.69,-4.13,49.86,4,2,Aug_2026 (+27.17%),May_2026 (-4.13%),2026-08-22T00:00:00,2026-03-08T18:00:00,-0.27,0.0,0.03,4.94,-4.13,0.0,5.94,27.17
210,226,34.12,58.29,52.93,17.65,1.45,1.51,3.3,50.0,6.79,4.12,8,349.4,9.67,-1.43,6.79,2,2,27.69,-4.13,49.91,4,2,Aug_2026 (+26.16%),May_2026 (-4.13%),2026-08-22T00:00:00,2026-03-08T18:00:00,-0.27,0.0,0.03,4.94,-4.13,0.0,5.94,26.16
210,227,34.12,58.29,52.93,17.65,1.45,1.51,3.3,50.0,6.79,4.12,8,349.4,9.67,-1.43,6.79,2,2,27.69,-4.13,49.91,4,2,Aug_2026 (+26.16%),May_2026 (-4.13%),2026-08-22T00:00:00,2026-03-08T18:00:00,-0.27,0.0,0.03,4.94,-4.13,0.0,5.94,26.16
210,228,33.71,57.52,52.51,17.65,1.44,1.49,3.26,50.0,6.73,4.09,8,349.6,9.6,-1.43,6.73,2,2,27.79,-4.13,49.95,4,2,Aug_2026 (+25.77%),May_2026 (-4.13%),2026-08-22T00:00:00,2026-03-08T18:00:00,-0.27,0.0,0.03,4.94,-4.13,0.0,5.94,25.77
210,229,34.28,58.58,53.09,17.65,1.46,1.51,3.32,50.0,6.91,4.14,8,349.8,9.68,-1.4,6.91,2,2,27.79,-4.13,49.96,4,2,Aug_2026 (+25.89%),May_2026 (-4.13%),2026-08-22T00:00:00,2026-03-08T18:00:00,-0.27,0.0,0.03,5.31,-4.13,0.0,5.91,25.89
210,230,33.87,57.82,52.68,18.26,1.44,1.5,3.17,37.5,6.57,4.1,8,349.8,12.9,-1.18,10.96,1,3,27.79,-4.13,49.96,3,3,Aug_2026 (+25.89%),May_2026 (-4.13%),2026-08-22T00:00:00,2026-03-08T18:00:00,-0.27,0.0,-0.28,5.31,-4.13,0.0,5.91,25.89
210,231,33.71,57.52,52.51,18.26,1.44,1.49,3.15,37.5,6.55,4.09,8,349.9,12.86,-1.18,10.92,1,3,27.79,-4.13,49.98,3,3,Aug_2026 (+25.73%),May_2026 (-4.13%),2026-08-22T00:00:00,2026-03-08T18:00:00,-0.27,0.0,-0.28,5.31,-4.13,0.0,5.91,25.73
210,232,33.0,56.22,51.81,18.53,1.42,1.47,3.03,37.5,6.36,4.0,8,350.4,12.67,-1.2,10.6,1,3,27.23,-4.13,50.05,3,3,Aug_2026 (+25.48%),May_2026 (-4.13%),2026-08-22T00:00:00,2026-03-08T18:00:00,-0.6,0.0,-0.28,5.31,-4.13,0.0,5.91,25.48
210,233,34.3,58.61,53.11,18.53,1.46,1.52,3.16,37.5,6.53,4.13,8,350.4,13.02,-1.2,10.88,1,3,27.23,-4.13,50.05,3,3,Aug_2026 (+25.48%),May_2026 (-4.13%),2026-08-22T00:00:00,2026-03-08T18:00:00,-0.6,0.0,-0.28,6.34,-4.13,0.0,5.91,25.48
210,234,34.27,58.56,53.08,18.53,1.46,1.52,3.16,37.5,6.28,4.13,8,350.6,13.11,-1.25,10.46,1,3,27.23,-4.13,50.09,3,3,Aug_2026 (+25.81%),May_2026 (-4.13%),2026-08-22T00:00:00,2026-03-08T18:00:00,-0.6,0.0,-0.56,6.34,-4.13,0.0,5.91,25.81
210,235,33.47,57.09,52.28,18.53,1.43,1.49,3.08,37.5,5.74,4.06,8,350.8,13.11,-1.37,9.56,1,3,27.23,-4.13,50.11,3,3,Aug_2026 (+25.06%),May_2026 (-4.13%),2026-08-22T00:00:00,2026-03-08T18:00:00,-0.6,0.0,-0.56,6.34,-4.13,0.0,5.91,25.06
210,236,29.17,49.23,47.97,21.19,1.3,1.34,2.32,37.5,3.9,3.66,8,350.6,13.12,-2.02,6.5,1,3,27.23,-4.13,50.09,3,3,Aug_2026 (+24.35%),May_2026 (-4.13%),2026-08-22T00:00:00,2026-03-08T18:00:00,-0.6,0.0,-3.81,6.34,-4.13,0.0,6.56,24.35
210,237,29.32,49.5,48.12,21.19,1.3,1.35,2.34,44.44,3.24,3.29,9,311.8,10.72,-2.64,4.05,2,3,27.23,-7.74,50.11,3,3,Aug_2026 (+24.02%),Mar_2026 (-4.43%),2026-08-22T00:00:00,2026-03-08T18:00:00,-0.6,0.0,-4.43,6.26,-3.06,0.0,6.56,24.02
210,238,29.04,49.0,47.85,21.19,1.29,1.34,2.31,44.44,3.23,3.27,9,311.8,10.66,-2.64,4.03,2,3,27.23,-7.74,50.11,3,3,Aug_2026 (+24.02%),Mar_2026 (-4.80%),2026-08-22T00:00:00,2026-03-08T18:00:00,-0.6,0.0,-4.8,6.44,-3.06,0.0,6.56,24.02
210,239,28.61,48.24,47.42,21.19,1.28,1.32,2.28,44.44,3.2,3.23,9,311.9,10.58,-2.64,4.0,2,3,27.23,-7.74,50.12,3,3,Aug_2026 (+24.02%),Mar_2026 (-5.11%),2026-08-22T00:00:00,2026-03-08T18:00:00,-0.6,0.0,-5.11,6.44,-3.06,0.0,6.56,24.02
210,240,25.49,42.65,44.3,21.19,1.17,1.21,2.01,36.36,2.72,2.42,11,255.1,10.53,-2.21,4.77,2,5,27.23,-8.04,50.11,3,3,Aug_2026 (+23.66%),Mar_2026 (-7.15%),2026-08-22T00:00:00,2026-03-09T23:00:00,-0.6,0.0,-7.15,6.44,-3.06,0.0,6.56,23.66
210,241,26.12,43.76,44.93,21.32,1.19,1.23,2.05,40.0,2.81,2.72,10,280.4,10.53,-2.49,4.22,2,4,27.23,-8.04,50.07,3,3,Aug_2026 (+23.66%),Mar_2026 (-6.52%),2026-08-22T00:00:00,2026-03-08T18:00:00,-0.77,0.0,-6.52,6.44,-3.06,0.0,6.56,23.66
210,242,24.73,41.3,43.54,21.43,1.15,1.18,1.93,40.0,2.74,2.6,10,280.2,10.24,-2.49,4.11,2,4,27.23,-8.04,50.04,3,3,Aug_2026 (+23.70%),Mar_2026 (-7.26%),2026-08-22T00:00:00,2026-03-09T23:00:00,-0.77,0.0,-7.26,6.16,-3.06,0.0,6.48,23.7
210,243,24.47,40.83,43.27,21.43,1.14,1.17,1.91,40.0,2.68,2.58,10,280.4,10.3,-2.56,4.02,2,4,27.23,-8.04,50.07,3,3,Aug_2026 (+23.14%),Mar_2026 (-7.26%),2026-08-22T00:00:00,2026-03-09T23:00:00,-0.77,0.0,-7.26,6.41,-3.06,0.0,6.48,23.14
210,244,24.22,40.39,43.03,21.43,1.13,1.17,1.89,40.0,2.67,2.56,10,280.5,10.25,-2.56,4.0,2,4,27.23,-8.04,50.09,3,3,Aug_2026 (+22.90%),Mar_2026 (-7.26%),2026-08-22T00:00:00,2026-03-09T23:00:00,-0.77,0.0,-7.26,6.41,-3.06,0.0,6.48,22.9
210,245,25.22,42.16,44.02,21.04,1.16,1.2,2.0,44.44,2.91,2.92,9,311.6,10.0,-2.75,3.63,2,3,26.66,-7.7,50.07,3,3,Aug_2026 (+22.35%),Mar_2026 (-6.10%),2026-08-22T00:00:00,2026-03-08T18:00:00,-0.77,0.0,-6.1,6.41,-3.06,0.0,6.48,22.35
210,246,26.95,45.26,45.76,21.04,1.22,1.27,2.15,44.44,3.22,3.07,9,311.7,10.0,-2.48,4.03,2,3,26.66,-7.7,50.09,3,3,Aug_2026 (+22.35%),Mar_2026 (-6.10%),2026-08-22T00:00:00,2026-03-08T18:00:00,-0.77,0.0,-6.1,6.41,-1.71,0.0,6.48,22.35
210,247,28.45,47.94,47.26,21.04,1.27,1.32,2.28,44.44,3.32,3.2,9,311.7,10.31,-2.48,4.15,2,3,26.66,-7.7,50.09,3,3,Aug_2026 (+22.35%),Mar_2026 (-6.10%),2026-08-22T00:00:00,2026-03-08T18:00:00,-0.77,0.0,-6.1,7.66,-1.71,0.0,6.48,22.35
210,248,29.46,49.76,48.27,21.04,1.31,1.36,2.37,44.44,3.46,3.29,9,312.0,10.42,-2.41,4.33,2,3,26.66,-7.7,50.14,3,3,Aug_2026 (+23.51%),Mar_2026 (-6.10%),2026-08-22T00:00:00,2026-03-08T18:00:00,-0.77,0.0,-6.1,7.66,-1.62,0.0,6.2,23.51
210,249,29.19,49.28,48.0,21.04,1.3,1.35,2.34,44.44,3.44,3.27,9,311.9,10.37,-2.41,4.31,2,3,26.66,-7.7,50.12,3,3,Aug_2026 (+23.51%),Mar_2026 (-6.29%),2026-08-22T00:00:00,2026-03-08T18:00:00,-0.77,0.0,-6.29,7.66,-1.62,0.0,6.2,23.51
210,250,27.55,46.33,46.36,21.34,1.24,1.29,2.17,44.44,3.19,3.13,9,311.9,10.27,-2.58,3.98,2,3,26.66,-8.53,50.12,3,3,Aug_2026 (+23.96%),Mar_2026 (-7.13%),2026-08-22T00:00:00,2026-03-08T18:00:00,-1.15,0.0,-7.13,7.28,-1.62,0.0,6.2,23.96
211,212,31.53,53.53,50.34,17.98,1.37,1.41,2.98,37.5,5.56,3.88,8,346.4,12.6,-1.36,9.27,1,3,27.56,-5.09,49.48,3,3,Aug_2026 (+25.64%),May_2026 (-5.09%),2026-08-22T00:00:00,2026-03-08T18:00:00,-0.3,0.0,-0.31,5.07,-5.09,0.0,5.62,25.64
211,213,31.52,53.52,50.33,17.98,1.37,1.41,2.98,37.5,5.56,3.88,8,346.4,12.6,-1.36,9.27,1,3,27.56,-5.09,49.48,3,3,Aug_2026 (+25.90%),May_2026 (-5.09%),2026-08-22T00:00:00,2026-03-08T18:00:00,-0.3,0.0,-0.31,4.84,-5.09,0.0,5.62,25.9
211,214,32.8,55.85,51.61,17.29,1.41,1.46,3.23,50.0,6.03,4.0,8,346.4,9.59,-1.59,6.03,2,2,27.56,-5.09,49.48,4,2,Aug_2026 (+26.05%),May_2026 (-5.09%),2026-08-22T00:00:00,2026-03-08T18:00:00,-0.3,0.0,0.53,4.84,-5.09,0.0,5.62,26.05
211,215,33.9,57.87,52.71,16.91,1.45,1.49,3.42,62.5,6.27,4.1,8,346.5,7.81,-2.07,3.76,3,1,27.56,-5.09,49.5,5,1,Aug_2026 (+26.10%),May_2026 (-5.09%),2026-08-22T00:00:00,2026-03-08T18:00:00,0.16,0.0,0.53,4.84,-5.09,0.0,5.98,26.1
211,216,34.21,58.45,53.02,16.91,1.46,1.51,3.46,62.5,6.31,4.13,8,346.6,7.86,-2.07,3.79,3,1,27.56,-5.09,49.52,5,1,Aug_2026 (+26.39%),May_2026 (-5.09%),2026-08-22T00:00:00,2026-03-08T18:00:00,0.16,0.0,0.53,4.84,-5.09,0.0,5.98,26.39
211,217,34.78,59.51,53.59,16.91,1.48,1.53,3.52,62.5,6.25,4.19,8,347.0,7.99,-2.13,3.75,3,1,27.56,-5.09,49.57,5,1,Aug_2026 (+26.17%),May_2026 (-5.09%),2026-08-22T00:00:00,2026-03-08T18:00:00,0.16,0.0,0.27,5.75,-5.09,0.0,5.98,26.17
211,218,35.18,60.25,53.99,16.91,1.49,1.54,3.56,62.5,6.29,4.23,8,347.1,8.05,-2.13,3.78,3,1,27.56,-5.09,49.59,5,1,Aug_2026 (+26.55%),May_2026 (-5.09%),2026-08-22T00:00:00,2026-03-08T18:00:00,0.16,0.0,0.27,5.75,-5.09,0.0,5.98,26.55
