trade_id,strategy,direction,entry_time,entry_price,exit_time,exit_price,duration_bars,duration_hours,invested_usd,realized_pnl_usd,realized_pnl_pct,portfolio_after,exit_reason
322,5M_EMA_SAR_20_200,SHORT,2026-04-30T17:05,2256.46,2026-04-30T19:35,2266.93,30,2.5,8243.0,-38.25,-0.46,8204.74,Signal Flip
323,5M_EMA_SAR_20_200,LONG,2026-04-30T19:35,2266.93,2026-04-30T21:50,2256.31,27,2.25,8204.74,-38.44,-0.47,8166.3,Signal Flip
324,5M_EMA_SAR_20_200,SHORT,2026-04-30T21:50,2256.31,2026-05-01T01:10,2265.17,40,3.33,8166.3,-32.07,-0.39,8134.23,Signal Flip
325,5M_EMA_SAR_20_200,LONG,2026-05-01T01:10,2265.17,2026-05-01T21:20,2287.82,242,20.17,8134.23,81.31,1.0,8215.54,Signal Flip
326,5M_EMA_SAR_20_200,SHORT,2026-05-01T21:20,2287.82,2026-05-01T22:35,2296.68,15,1.25,8215.54,-31.82,-0.39,8183.72,Signal Flip
327,5M_EMA_SAR_20_200,LONG,2026-05-01T22:35,2296.68,2026-05-01T22:50,2290.44,3,0.25,8183.72,-22.21,-0.27,8161.51,Signal Flip
328,5M_EMA_SAR_20_200,SHORT,2026-05-01T22:50,2290.44,2026-05-02T00:45,2299.04,23,1.92,8161.51,-30.63,-0.38,8130.88,Signal Flip
329,5M_EMA_SAR_20_200,LONG,2026-05-02T00:45,2299.04,2026-05-03T01:45,2303.53,300,25.0,8130.88,15.87,0.2,8146.76,Signal Flip
330,5M_EMA_SAR_20_200,SHORT,2026-05-03T01:45,2303.53,2026-05-03T07:45,2311.5,72,6.0,8146.76,-28.18,-0.35,8118.58,Signal Flip
331,5M_EMA_SAR_20_200,LONG,2026-05-03T07:45,2311.5,2026-05-04T00:25,2310.22,200,16.67,8118.58,-4.46,-0.05,8114.12,Signal Flip
332,5M_EMA_SAR_20_200,SHORT,2026-05-04T00:25,2310.22,2026-05-04T02:00,2352.39,19,1.58,8114.12,-148.08,-1.82,7966.03,Signal Flip
333,5M_EMA_SAR_20_200,LONG,2026-05-04T02:00,2352.39,2026-05-04T10:25,2315.09,101,8.42,7966.03,-126.29,-1.59,7839.74,Signal Flip
334,5M_EMA_SAR_20_200,SHORT,2026-05-04T10:25,2315.09,2026-05-04T14:55,2379.33,54,4.5,7839.74,-217.53,-2.77,7622.21,Signal Flip
335,5M_EMA_SAR_20_200,LONG,2026-05-04T14:55,2379.33,2026-05-04T23:40,2345.78,105,8.75,7622.21,-107.49,-1.41,7514.73,Signal Flip
336,5M_EMA_SAR_20_200,SHORT,2026-05-04T23:40,2345.78,2026-05-05T01:10,2360.64,18,1.5,7514.73,-47.61,-0.63,7467.11,Signal Flip
337,5M_EMA_SAR_20_200,LONG,2026-05-05T01:10,2360.64,2026-05-05T16:55,2364.63,189,15.75,7467.11,12.61,0.17,7479.73,Signal Flip
338,5M_EMA_SAR_20_200,SHORT,2026-05-05T16:55,2364.63,2026-05-05T20:20,2381.73,41,3.42,7479.73,-54.1,-0.72,7425.63,Signal Flip
339,5M_EMA_SAR_20_200,LONG,2026-05-05T20:20,2381.73,2026-05-05T22:40,2360.61,28,2.33,7425.63,-65.85,-0.89,7359.78,Signal Flip
340,5M_EMA_SAR_20_200,SHORT,2026-05-05T22:40,2360.61,2026-05-06T03:45,2377.55,61,5.08,7359.78,-52.81,-0.72,7306.96,Signal Flip
341,5M_EMA_SAR_20_200,LONG,2026-05-06T03:45,2377.55,2026-05-06T05:05,2365.31,16,1.33,7306.96,-37.62,-0.51,7269.34,Signal Flip
342,5M_EMA_SAR_20_200,SHORT,2026-05-06T05:05,2365.31,2026-05-06T08:05,2376.77,36,3.0,7269.34,-35.22,-0.48,7234.12,Signal Flip
343,5M_EMA_SAR_20_200,LONG,2026-05-06T08:05,2376.77,2026-05-06T14:10,2357.6,73,6.08,7234.12,-58.34,-0.81,7175.78,Signal Flip
344,5M_EMA_SAR_20_200,SHORT,2026-05-06T14:10,2357.6,2026-05-08T11:25,2294.25,543,45.25,7175.78,192.83,2.69,7368.61,Signal Flip
345,5M_EMA_SAR_20_200,LONG,2026-05-08T11:25,2294.25,2026-05-08T13:15,2274.98,22,1.83,7368.61,-61.87,-0.84,7306.74,Signal Flip
346,5M_EMA_SAR_20_200,SHORT,2026-05-08T13:15,2274.98,2026-05-08T16:30,2291.16,39,3.25,7306.74,-51.94,-0.71,7254.79,Signal Flip
347,5M_EMA_SAR_20_200,LONG,2026-05-08T16:30,2291.16,2026-05-09T14:40,2305.58,266,22.17,7254.79,45.67,0.63,7300.46,Signal Flip
348,5M_EMA_SAR_20_200,SHORT,2026-05-09T14:40,2305.58,2026-05-09T16:00,2318.8,16,1.33,7300.46,-41.87,-0.57,7258.59,Signal Flip
349,5M_EMA_SAR_20_200,LONG,2026-05-09T16:00,2318.8,2026-05-10T11:15,2323.0,231,19.25,7258.59,13.14,0.18,7271.73,Signal Flip
350,5M_EMA_SAR_20_200,SHORT,2026-05-10T11:15,2323.0,2026-05-10T13:30,2330.63,27,2.25,7271.73,-23.91,-0.33,7247.83,Signal Flip
351,5M_EMA_SAR_20_200,LONG,2026-05-10T13:30,2330.63,2026-05-10T21:40,2329.31,98,8.17,7247.83,-4.1,-0.06,7243.72,Signal Flip
352,5M_EMA_SAR_20_200,SHORT,2026-05-10T21:40,2329.31,2026-05-10T22:20,2352.62,8,0.67,7243.72,-72.46,-1.0,7171.26,Signal Flip
353,5M_EMA_SAR_20_200,LONG,2026-05-10T22:20,2352.62,2026-05-11T03:15,2325.88,59,4.92,7171.26,-81.51,-1.14,7089.75,Signal Flip
354,5M_EMA_SAR_20_200,SHORT,2026-05-11T03:15,2325.88,2026-05-11T18:05,2341.34,178,14.83,7089.75,-47.14,-0.66,7042.62,Signal Flip
355,5M_EMA_SAR_20_200,LONG,2026-05-11T18:05,2341.34,2026-05-12T01:00,2332.37,83,6.92,7042.62,-26.97,-0.38,7015.65,Signal Flip
356,5M_EMA_SAR_20_200,SHORT,2026-05-12T01:00,2332.37,2026-05-13T01:45,2293.7,297,24.75,7015.65,116.34,1.66,7131.98,Signal Flip
357,5M_EMA_SAR_20_200,LONG,2026-05-13T01:45,2293.7,2026-05-13T12:45,2280.64,132,11.0,7131.98,-40.6,-0.57,7091.38,Signal Flip
358,5M_EMA_SAR_20_200,SHORT,2026-05-13T12:45,2280.64,2026-05-14T06:20,2273.29,211,17.58,7091.38,22.86,0.32,7114.25,Signal Flip
359,5M_EMA_SAR_20_200,LONG,2026-05-14T06:20,2273.29,2026-05-14T09:40,2253.94,40,3.33,7114.25,-60.54,-0.85,7053.71,Signal Flip
360,5M_EMA_SAR_20_200,SHORT,2026-05-14T09:40,2253.94,2026-05-14T14:50,2282.33,62,5.17,7053.71,-88.84,-1.26,6964.87,Signal Flip
361,5M_EMA_SAR_20_200,LONG,2026-05-14T14:50,2282.33,2026-05-15T02:00,2274.32,134,11.17,6964.87,-24.44,-0.35,6940.43,Signal Flip
362,5M_EMA_SAR_20_200,SHORT,2026-05-15T02:00,2274.32,2026-05-17T04:55,2189.34,611,50.92,6940.43,259.32,3.74,7199.76,Signal Flip
363,5M_EMA_SAR_20_200,LONG,2026-05-17T04:55,2189.34,2026-05-17T15:20,2184.18,125,10.42,7199.76,-16.99,-0.24,7182.77,Signal Flip
364,5M_EMA_SAR_20_200,SHORT,2026-05-17T15:20,2184.18,2026-05-17T19:35,2190.8,51,4.25,7182.77,-21.79,-0.3,7160.97,Signal Flip
365,5M_EMA_SAR_20_200,LONG,2026-05-17T19:35,2190.8,2026-05-17T22:30,2180.28,35,2.92,7160.97,-34.4,-0.48,7126.57,Signal Flip
366,5M_EMA_SAR_20_200,SHORT,2026-05-17T22:30,2180.28,2026-05-18T12:40,2153.28,170,14.17,7126.57,88.26,1.24,7214.83,Signal Flip
367,5M_EMA_SAR_20_200,LONG,2026-05-18T12:40,2153.28,2026-05-18T14:15,2123.38,19,1.58,7214.83,-100.18,-1.39,7114.65,Signal Flip
368,5M_EMA_SAR_20_200,SHORT,2026-05-18T14:15,2123.38,2026-05-18T21:30,2131.95,87,7.25,7114.65,-28.71,-0.4,7085.95,Signal Flip
369,5M_EMA_SAR_20_200,LONG,2026-05-18T21:30,2131.95,2026-05-19T09:40,2116.39,146,12.17,7085.95,-51.7,-0.73,7034.25,Signal Flip
370,5M_EMA_SAR_20_200,SHORT,2026-05-19T09:40,2116.39,2026-05-20T05:20,2125.27,236,19.67,7034.25,-29.52,-0.42,7004.73,Signal Flip
371,5M_EMA_SAR_20_200,LONG,2026-05-20T05:20,2125.27,2026-05-20T22:20,2117.83,204,17.0,7004.73,-24.53,-0.35,6980.2,Signal Flip
372,5M_EMA_SAR_20_200,SHORT,2026-05-20T22:20,2117.83,2026-05-21T00:35,2137.34,27,2.25,6980.2,-64.3,-0.92,6915.91,Signal Flip
373,5M_EMA_SAR_20_200,LONG,2026-05-21T00:35,2137.34,2026-05-21T06:55,2128.58,76,6.33,6915.91,-28.35,-0.41,6887.55,Signal Flip
374,5M_EMA_SAR_20_200,SHORT,2026-05-21T06:55,2128.58,2026-05-21T08:20,2142.65,17,1.42,6887.55,-45.55,-0.66,6842.01,Signal Flip
375,5M_EMA_SAR_20_200,LONG,2026-05-21T08:20,2142.65,2026-05-21T09:45,2127.73,17,1.42,6842.01,-47.66,-0.7,6794.35,Signal Flip
376,5M_EMA_SAR_20_200,SHORT,2026-05-21T09:45,2127.73,2026-05-21T16:05,2135.99,76,6.33,6794.35,-26.38,-0.39,6767.97,Signal Flip
377,5M_EMA_SAR_20_200,LONG,2026-05-21T16:05,2135.99,2026-05-22T00:45,2130.53,104,8.67,6767.97,-17.28,-0.26,6750.69,Signal Flip
378,5M_EMA_SAR_20_200,SHORT,2026-05-22T00:45,2130.53,2026-05-22T02:05,2139.84,16,1.33,6750.69,-29.48,-0.44,6721.2,Signal Flip
379,5M_EMA_SAR_20_200,LONG,2026-05-22T02:05,2139.84,2026-05-22T05:50,2132.11,45,3.75,6721.2,-24.27,-0.36,6696.94,Signal Flip
380,5M_EMA_SAR_20_200,SHORT,2026-05-22T05:50,2132.11,2026-05-22T12:50,2135.23,84,7.0,6696.94,-9.78,-0.15,6687.16,Signal Flip
381,5M_EMA_SAR_20_200,LONG,2026-05-22T12:50,2135.23,2026-05-22T14:05,2124.43,15,1.25,6687.16,-33.82,-0.51,6653.33,Signal Flip
382,5M_EMA_SAR_20_200,SHORT,2026-05-22T14:05,2124.43,2026-05-23T15:30,2062.61,305,25.42,6653.33,193.6,2.91,6846.93,Signal Flip
383,5M_EMA_SAR_20_200,LONG,2026-05-23T15:30,2062.61,2026-05-24T14:20,2084.81,274,22.83,6846.93,73.68,1.08,6920.61,Signal Flip
384,5M_EMA_SAR_20_200,SHORT,2026-05-24T14:20,2084.81,2026-05-25T00:45,2105.93,125,10.42,6920.61,-70.13,-1.01,6850.49,Signal Flip
385,5M_EMA_SAR_20_200,LONG,2026-05-25T00:45,2105.93,2026-05-25T02:45,2098.12,24,2.0,6850.49,-25.41,-0.37,6825.07,Signal Flip
386,5M_EMA_SAR_20_200,SHORT,2026-05-25T02:45,2098.12,2026-05-25T05:15,2110.95,30,2.5,6825.07,-41.75,-0.61,6783.32,Signal Flip
387,5M_EMA_SAR_20_200,LONG,2026-05-25T05:15,2110.95,2026-05-25T21:00,2107.59,189,15.75,6783.32,-10.83,-0.16,6772.5,Signal Flip
388,5M_EMA_SAR_20_200,SHORT,2026-05-25T21:00,2107.59,2026-05-26T10:35,2125.04,163,13.58,6772.5,-56.09,-0.83,6716.4,Signal Flip
389,5M_EMA_SAR_20_200,LONG,2026-05-26T10:35,2125.04,2026-05-26T15:40,2087.84,61,5.08,6716.4,-117.59,-1.75,6598.81,Signal Flip
390,5M_EMA_SAR_20_200,SHORT,2026-05-26T15:40,2087.84,2026-05-27T08:10,2086.8,198,16.5,6598.81,3.26,0.05,6602.07,Signal Flip
391,5M_EMA_SAR_20_200,LONG,2026-05-27T08:10,2086.8,2026-05-27T12:15,2075.38,49,4.08,6602.07,-36.13,-0.55,6565.94,Signal Flip
392,5M_EMA_SAR_20_200,SHORT,2026-05-27T12:15,2075.38,2026-05-27T12:25,2085.9,2,0.17,6565.94,-33.28,-0.51,6532.66,Signal Flip
393,5M_EMA_SAR_20_200,LONG,2026-05-27T12:25,2085.9,2026-05-27T13:10,2073.63,9,0.75,6532.66,-38.43,-0.59,6494.23,Signal Flip
394,5M_EMA_SAR_20_200,SHORT,2026-05-27T13:10,2073.63,2026-05-28T17:10,2016.56,336,28.0,6494.23,178.75,2.75,6672.98,Signal Flip
395,5M_EMA_SAR_20_200,LONG,2026-05-28T17:10,2016.56,2026-05-29T02:25,2003.39,111,9.25,6672.98,-43.58,-0.65,6629.4,Signal Flip
396,5M_EMA_SAR_20_200,SHORT,2026-05-29T02:25,2003.39,2026-05-29T05:45,2010.65,40,3.33,6629.4,-24.05,-0.36,6605.35,Signal Flip
397,5M_EMA_SAR_20_200,LONG,2026-05-29T05:45,2010.65,2026-05-29T09:00,2005.11,39,3.25,6605.35,-18.23,-0.28,6587.12,Signal Flip
398,5M_EMA_SAR_20_200,SHORT,2026-05-29T09:00,2005.11,2026-05-29T09:15,2014.3,3,0.25,6587.12,-30.19,-0.46,6556.93,Signal Flip
399,5M_EMA_SAR_20_200,LONG,2026-05-29T09:15,2014.3,2026-05-29T11:55,2004.18,32,2.67,6556.93,-32.94,-0.5,6523.99,Signal Flip
400,5M_EMA_SAR_20_200,SHORT,2026-05-29T11:55,2004.18,2026-05-29T15:35,2040.22,44,3.67,6523.99,-117.32,-1.8,6406.67,Signal Flip
401,5M_EMA_SAR_20_200,LONG,2026-05-29T15:35,2040.22,2026-05-29T22:00,2008.41,77,6.42,6406.67,-99.9,-1.56,6306.77,Signal Flip
402,5M_EMA_SAR_20_200,SHORT,2026-05-29T22:00,2008.41,2026-05-30T01:20,2020.13,40,3.33,6306.77,-36.82,-0.58,6269.95,Signal Flip
403,5M_EMA_SAR_20_200,LONG,2026-05-30T01:20,2020.13,2026-05-30T04:30,2008.1,38,3.17,6269.95,-37.35,-0.6,6232.6,Signal Flip
404,5M_EMA_SAR_20_200,SHORT,2026-05-30T04:30,2008.1,2026-05-30T06:45,2020.27,27,2.25,6232.6,-37.79,-0.61,6194.81,Signal Flip
405,5M_EMA_SAR_20_200,LONG,2026-05-30T06:45,2020.27,2026-05-30T08:20,2012.91,19,1.58,6194.81,-22.56,-0.36,6172.26,Signal Flip
406,5M_EMA_SAR_20_200,SHORT,2026-05-30T08:20,2012.91,2026-05-30T09:50,2017.12,18,1.5,6172.26,-12.89,-0.21,6159.36,Signal Flip
407,5M_EMA_SAR_20_200,LONG,2026-05-30T09:50,2017.12,2026-05-30T23:45,2019.52,167,13.92,6159.36,7.33,0.12,6166.7,Signal Flip
408,5M_EMA_SAR_20_200,SHORT,2026-05-30T23:45,2019.52,2026-05-31T00:30,2026.21,9,0.75,6166.7,-20.44,-0.33,6146.26,Signal Flip
409,5M_EMA_SAR_20_200,LONG,2026-05-31T00:30,2026.21,2026-05-31T07:45,2022.38,87,7.25,6146.26,-11.63,-0.19,6134.63,Signal Flip
410,5M_EMA_SAR_20_200,SHORT,2026-05-31T07:45,2022.38,2026-06-01T00:55,2016.83,206,17.17,6134.63,16.84,0.27,6151.46,Signal Flip
411,5M_EMA_SAR_20_200,LONG,2026-06-01T00:55,2016.83,2026-06-01T01:10,2005.48,3,0.25,6151.46,-34.62,-0.56,6116.84,Signal Flip
412,5M_EMA_SAR_20_200,SHORT,2026-06-01T01:10,2005.48,2026-06-01T03:35,2016.59,29,2.42,6116.84,-33.89,-0.55,6082.95,Signal Flip
413,5M_EMA_SAR_20_200,LONG,2026-06-01T03:35,2016.59,2026-06-01T04:05,2007.74,6,0.5,6082.95,-26.7,-0.44,6056.25,Signal Flip
414,5M_EMA_SAR_20_200,SHORT,2026-06-01T04:05,2007.74,2026-06-01T18:35,1994.64,174,14.5,6056.25,39.51,0.65,6095.76,Signal Flip
415,5M_EMA_SAR_20_200,LONG,2026-06-01T18:35,1994.64,2026-06-02T01:55,1982.76,88,7.33,6095.76,-36.3,-0.6,6059.46,Signal Flip
416,5M_EMA_SAR_20_200,SHORT,2026-06-02T01:55,1982.76,2026-06-02T03:30,2002.08,19,1.58,6059.46,-59.05,-0.97,6000.41,Signal Flip
417,5M_EMA_SAR_20_200,LONG,2026-06-02T03:30,2002.08,2026-06-02T06:05,1985.46,31,2.58,6000.41,-49.82,-0.83,5950.59,Signal Flip
418,5M_EMA_SAR_20_200,SHORT,2026-06-02T06:05,1985.46,2026-06-07T00:15,1566.85,1370,114.17,5950.59,1254.59,21.08,7205.18,Signal Flip
419,5M_EMA_SAR_20_200,LONG,2026-06-07T00:15,1566.85,2026-06-09T00:50,1661.01,583,48.58,7205.18,432.98,6.01,7638.16,Signal Flip
420,5M_EMA_SAR_20_200,SHORT,2026-06-09T00:50,1661.01,2026-06-09T05:20,1690.53,54,4.5,7638.16,-135.77,-1.78,7502.38,Signal Flip
421,5M_EMA_SAR_20_200,LONG,2026-06-09T05:20,1690.53,2026-06-09T08:20,1672.99,36,3.0,7502.38,-77.85,-1.04,7424.53,Signal Flip
422,5M_EMA_SAR_20_200,SHORT,2026-06-09T08:20,1672.99,2026-06-10T13:40,1661.19,352,29.33,7424.53,52.38,0.71,7476.91,Signal Flip
423,5M_EMA_SAR_20_200,LONG,2026-06-10T13:40,1661.19,2026-06-10T17:50,1635.38,50,4.17,7476.91,-116.16,-1.55,7360.75,Signal Flip
424,5M_EMA_SAR_20_200,SHORT,2026-06-10T17:50,1635.38,2026-06-11T01:30,1641.36,92,7.67,7360.75,-26.91,-0.37,7333.84,Signal Flip
425,5M_EMA_SAR_20_200,LONG,2026-06-11T01:30,1641.36,2026-06-11T15:10,1643.48,164,13.67,7333.84,9.46,0.13,7343.3,Signal Flip
426,5M_EMA_SAR_20_200,SHORT,2026-06-11T15:10,1643.48,2026-06-11T17:45,1678.28,31,2.58,7343.3,-155.5,-2.12,7187.81,Signal Flip
427,5M_EMA_SAR_20_200,LONG,2026-06-11T17:45,1678.28,2026-06-12T06:20,1659.69,151,12.58,7187.81,-79.61,-1.11,7108.2,Signal Flip
428,5M_EMA_SAR_20_200,SHORT,2026-06-12T06:20,1659.69,2026-06-12T08:40,1674.72,28,2.33,7108.2,-64.36,-0.91,7043.84,Signal Flip
429,5M_EMA_SAR_20_200,LONG,2026-06-12T08:40,1674.72,2026-06-12T13:05,1665.08,53,4.42,7043.84,-40.55,-0.58,7003.29,Signal Flip
430,5M_EMA_SAR_20_200,SHORT,2026-06-12T13:05,1665.08,2026-06-12T15:00,1686.49,23,1.92,7003.29,-90.07,-1.29,6913.22,Signal Flip
431,5M_EMA_SAR_20_200,LONG,2026-06-12T15:00,1686.49,2026-06-12T18:10,1665.98,38,3.17,6913.22,-84.1,-1.22,6829.12,Signal Flip
432,5M_EMA_SAR_20_200,SHORT,2026-06-12T18:10,1665.98,2026-06-13T01:45,1673.59,91,7.58,6829.12,-31.19,-0.46,6797.92,Signal Flip
433,5M_EMA_SAR_20_200,LONG,2026-06-13T01:45,1673.59,2026-06-13T03:35,1664.1,22,1.83,6797.92,-38.54,-0.57,6759.38,Signal Flip
434,5M_EMA_SAR_20_200,SHORT,2026-06-13T03:35,1664.1,2026-06-13T07:15,1670.71,44,3.67,6759.38,-26.88,-0.4,6732.5,Signal Flip
435,5M_EMA_SAR_20_200,LONG,2026-06-13T07:15,1670.71,2026-06-14T05:20,1676.17,265,22.08,6732.5,21.99,0.33,6754.49,Signal Flip
436,5M_EMA_SAR_20_200,SHORT,2026-06-14T05:20,1676.17,2026-06-14T21:20,1688.23,192,16.0,6754.49,-48.61,-0.72,6705.88,Signal Flip
437,5M_EMA_SAR_20_200,LONG,2026-06-14T21:20,1688.23,2026-06-16T02:30,1772.54,350,29.17,6705.88,334.89,4.99,7040.77,Signal Flip
438,5M_EMA_SAR_20_200,SHORT,2026-06-16T02:30,1772.54,2026-06-16T08:55,1808.72,77,6.42,7040.77,-143.71,-2.04,6897.06,Signal Flip
439,5M_EMA_SAR_20_200,LONG,2026-06-16T08:55,1808.72,2026-06-16T14:55,1781.34,72,6.0,6897.06,-104.43,-1.51,6792.63,Signal Flip
440,5M_EMA_SAR_20_200,SHORT,2026-06-16T14:55,1781.34,2026-06-16T18:10,1804.83,39,3.25,6792.63,-89.58,-1.32,6703.05,Signal Flip
441,5M_EMA_SAR_20_200,LONG,2026-06-16T18:10,1804.83,2026-06-17T01:35,1783.11,89,7.42,6703.05,-80.68,-1.2,6622.37,Signal Flip
442,5M_EMA_SAR_20_200,SHORT,2026-06-17T01:35,1783.11,2026-06-17T01:55,1797.73,4,0.33,6622.37,-54.3,-0.82,6568.07,Signal Flip
443,5M_EMA_SAR_20_200,LONG,2026-06-17T01:55,1797.73,2026-06-17T06:50,1789.62,59,4.92,6568.07,-29.61,-0.45,6538.46,Signal Flip
444,5M_EMA_SAR_20_200,SHORT,2026-06-17T06:50,1789.62,2026-06-17T17:55,1791.19,133,11.08,6538.46,-5.7,-0.09,6532.76,Signal Flip
445,5M_EMA_SAR_20_200,LONG,2026-06-17T17:55,1791.19,2026-06-17T18:10,1766.05,3,0.25,6532.76,-91.68,-1.4,6441.07,Signal Flip
446,5M_EMA_SAR_20_200,SHORT,2026-06-17T18:10,1766.05,2026-06-18T13:25,1750.13,231,19.25,6441.07,58.03,0.9,6499.11,Signal Flip
447,5M_EMA_SAR_20_200,LONG,2026-06-18T13:25,1750.13,2026-06-18T13:35,1739.84,2,0.17,6499.11,-38.23,-0.59,6460.88,Signal Flip
448,5M_EMA_SAR_20_200,SHORT,2026-06-18T13:35,1739.84,2026-06-19T14:45,1705.72,302,25.17,6460.88,126.69,1.96,6587.57,Signal Flip
449,5M_EMA_SAR_20_200,LONG,2026-06-19T14:45,1705.72,2026-06-20T14:20,1711.54,283,23.58,6587.57,22.48,0.34,6610.05,Signal Flip
450,5M_EMA_SAR_20_200,SHORT,2026-06-20T14:20,1711.54,2026-06-20T14:50,1737.57,6,0.5,6610.05,-100.51,-1.52,6509.55,Signal Flip
451,5M_EMA_SAR_20_200,LONG,2026-06-20T14:50,1737.57,2026-06-21T08:20,1729.13,210,17.5,6509.55,-31.59,-0.49,6477.95,Signal Flip
452,5M_EMA_SAR_20_200,SHORT,2026-06-21T08:20,1729.13,2026-06-21T18:55,1736.85,127,10.58,6477.95,-28.9,-0.45,6449.06,Signal Flip
453,5M_EMA_SAR_20_200,LONG,2026-06-21T18:55,1736.85,2026-06-21T20:55,1719.81,24,2.0,6449.06,-63.26,-0.98,6385.79,Signal Flip
454,5M_EMA_SAR_20_200,SHORT,2026-06-21T20:55,1719.81,2026-06-22T01:30,1753.3,55,4.58,6385.79,-124.34,-1.95,6261.45,Signal Flip
455,5M_EMA_SAR_20_200,LONG,2026-06-22T01:30,1753.3,2026-06-22T16:40,1739.9,182,15.17,6261.45,-47.84,-0.76,6213.61,Signal Flip
456,5M_EMA_SAR_20_200,SHORT,2026-06-22T16:40,1739.9,2026-06-24T01:40,1678.22,396,33.0,6213.61,220.28,3.55,6433.89,Signal Flip
457,5M_EMA_SAR_20_200,LONG,2026-06-24T01:40,1678.22,2026-06-24T02:30,1666.97,10,0.83,6433.89,-43.14,-0.67,6390.75,Signal Flip
458,5M_EMA_SAR_20_200,SHORT,2026-06-24T02:30,1666.97,2026-06-24T05:40,1676.71,38,3.17,6390.75,-37.35,-0.58,6353.4,Signal Flip
459,5M_EMA_SAR_20_200,LONG,2026-06-24T05:40,1676.71,2026-06-24T09:40,1666.5,48,4.0,6353.4,-38.69,-0.61,6314.71,Signal Flip
460,5M_EMA_SAR_20_200,SHORT,2026-06-24T09:40,1666.5,2026-06-24T12:10,1680.34,30,2.5,6314.71,-52.46,-0.83,6262.25,Signal Flip
461,5M_EMA_SAR_20_200,LONG,2026-06-24T12:10,1680.34,2026-06-24T13:15,1654.78,13,1.08,6262.25,-95.25,-1.52,6167.0,Signal Flip
462,5M_EMA_SAR_20_200,SHORT,2026-06-24T13:15,1654.78,2026-06-25T05:05,1641.79,190,15.83,6167.0,48.42,0.79,6215.42,Signal Flip
463,5M_EMA_SAR_20_200,LONG,2026-06-25T05:05,1641.79,2026-06-25T11:55,1629.55,82,6.83,6215.42,-46.32,-0.75,6169.1,Signal Flip
464,5M_EMA_SAR_20_200,SHORT,2026-06-25T11:55,1629.55,2026-06-26T07:35,1581.39,236,19.67,6169.1,182.34,2.96,6351.44,Signal Flip
465,5M_EMA_SAR_20_200,LONG,2026-06-26T07:35,1581.39,2026-06-26T09:10,1560.59,19,1.58,6351.44,-83.54,-1.32,6267.89,Signal Flip
466,5M_EMA_SAR_20_200,SHORT,2026-06-26T09:10,1560.59,2026-06-26T15:20,1571.86,74,6.17,6267.89,-45.25,-0.72,6222.65,Signal Flip
467,5M_EMA_SAR_20_200,LONG,2026-06-26T15:20,1571.86,2026-06-27T19:50,1578.71,342,28.5,6222.65,27.14,0.44,6249.78,Signal Flip
468,5M_EMA_SAR_20_200,SHORT,2026-06-27T19:50,1578.71,2026-06-28T09:00,1582.37,158,13.17,6249.78,-14.49,-0.23,6235.29,Signal Flip
469,5M_EMA_SAR_20_200,LONG,2026-06-28T09:00,1582.37,2026-06-28T16:40,1569.25,92,7.67,6235.29,-51.68,-0.83,6183.61,Signal Flip
470,5M_EMA_SAR_20_200,SHORT,2026-06-28T16:40,1569.25,2026-06-29T03:10,1586.02,126,10.5,6183.61,-66.07,-1.07,6117.54,Signal Flip
471,5M_EMA_SAR_20_200,LONG,2026-06-29T03:10,1586.02,2026-06-29T11:45,1571.4,103,8.58,6117.54,-56.39,-0.92,6061.15,Signal Flip
472,5M_EMA_SAR_20_200,SHORT,2026-06-29T11:45,1571.4,2026-06-29T12:10,1585.8,5,0.42,6061.15,-55.54,-0.92,6005.61,Signal Flip
473,5M_EMA_SAR_20_200,LONG,2026-06-29T12:10,1585.8,2026-06-29T14:00,1571.95,22,1.83,6005.61,-52.45,-0.87,5953.16,Signal Flip
474,5M_EMA_SAR_20_200,SHORT,2026-06-29T14:00,1571.95,2026-06-29T16:15,1578.61,27,2.25,5953.16,-25.2,-0.42,5927.96,Signal Flip
475,5M_EMA_SAR_20_200,LONG,2026-06-29T16:15,1578.61,2026-06-30T01:35,1596.64,112,9.33,5927.96,67.71,1.14,5995.67,Signal Flip
476,5M_EMA_SAR_20_200,SHORT,2026-06-30T01:35,1596.64,2026-06-30T20:15,1582.36,224,18.67,5995.67,53.63,0.89,6049.3,Signal Flip
477,5M_EMA_SAR_20_200,LONG,2026-06-30T20:15,1582.36,2026-06-30T20:25,1576.12,2,0.17,6049.3,-23.85,-0.39,6025.45,Signal Flip
478,5M_EMA_SAR_20_200,SHORT,2026-06-30T20:25,1576.12,2026-06-30T23:55,1572.8,42,3.5,6025.45,12.71,0.21,6038.16,End of Period Settlement
