Logic,Fast_EMA,Slow_EMA,Y_Factor,Y_Value,X_Pct,Initial_Capital,Final_Equity,Total_Return_Pct,Max_Drawdown_Pct,Sharpe,Win_Rate_Pct,Profit_Factor,Total_Trades_Closed,Total_Series_Adds,M_Jan,M_Feb,M_Mar,M_Apr,M_May,M_Jun,M_Jul,M_Aug
EMA_CROSS_SAR,209,223,HOURS_ELAPSED,48.0,100,10000.0,19096.69,90.97,22.35,2.36,43.75,5.14,16,16,17.68,13.88,-4.47,3.08,0.77,17.44,-0.6,24.07
EMA_CROSS_SAR,209,223,HOURS_ELAPSED,72.0,5,10000.0,10678.86,6.79,7.21,0.77,43.75,1.51,16,88,1.21,4.07,-3.23,-0.61,1.0,8.16,-4.67,1.38
EMA_CROSS_SAR,209,223,HOURS_ELAPSED,72.0,10,10000.0,11486.0,14.86,10.78,1.06,43.75,1.87,16,88,2.56,7.01,-4.68,-0.88,1.71,12.75,-5.7,2.73
EMA_CROSS_SAR,209,223,HOURS_ELAPSED,72.0,15,10000.0,12301.84,23.02,12.58,1.29,43.75,2.24,16,88,3.99,9.13,-5.26,-0.92,2.19,15.34,-5.47,4.03
EMA_CROSS_SAR,209,223,HOURS_ELAPSED,72.0,20,10000.0,13075.09,30.75,14.45,1.48,43.75,2.63,16,88,5.43,10.65,-5.41,-0.79,2.5,16.81,-4.86,5.31
EMA_CROSS_SAR,209,223,HOURS_ELAPSED,72.0,25,10000.0,13786.08,37.86,16.11,1.63,50.0,2.98,16,88,6.84,11.74,-5.35,-0.55,2.66,17.62,-4.19,6.56
EMA_CROSS_SAR,209,223,HOURS_ELAPSED,72.0,30,10000.0,14429.86,44.3,17.38,1.76,50.0,3.3,16,88,8.18,12.52,-5.19,-0.25,2.72,18.04,-3.57,7.8
EMA_CROSS_SAR,209,223,HOURS_ELAPSED,72.0,50,10000.0,16400.81,64.01,20.24,2.08,50.0,4.21,16,81,12.52,13.81,-4.51,1.1,2.38,18.17,-1.97,12.64
EMA_CROSS_SAR,209,223,HOURS_ELAPSED,72.0,100,10000.0,19096.69,90.97,22.35,2.36,43.75,5.14,16,16,17.68,13.88,-4.47,3.08,0.77,17.44,-0.6,24.07
EMA_CROSS_SAR,209,223,HOURS_ELAPSED,168.0,5,10000.0,10425.89,4.26,4.38,0.85,37.5,1.83,16,44,1.03,2.06,-1.91,-0.32,0.35,4.54,-2.59,1.29
EMA_CROSS_SAR,209,223,HOURS_ELAPSED,168.0,10,10000.0,10913.49,9.13,7.53,1.04,37.5,2.0,16,44,2.07,3.91,-3.23,-0.55,0.65,8.06,-4.0,2.56
EMA_CROSS_SAR,209,223,HOURS_ELAPSED,168.0,15,10000.0,11440.99,14.41,9.82,1.2,43.75,2.18,16,44,3.13,5.55,-4.12,-0.71,0.91,10.79,-4.65,3.82
EMA_CROSS_SAR,209,223,HOURS_ELAPSED,168.0,20,10000.0,11991.8,19.92,11.48,1.36,43.75,2.36,16,44,4.2,6.99,-4.69,-0.8,1.11,12.88,-4.84,5.06
EMA_CROSS_SAR,209,223,HOURS_ELAPSED,168.0,25,10000.0,12553.31,25.53,12.68,1.49,43.75,2.55,16,44,5.28,8.25,-5.03,-0.83,1.28,14.46,-4.75,6.29
EMA_CROSS_SAR,209,223,HOURS_ELAPSED,168.0,30,10000.0,13116.02,31.16,13.57,1.62,43.75,2.76,16,44,6.36,9.33,-5.2,-0.8,1.4,15.64,-4.49,7.51
EMA_CROSS_SAR,209,223,HOURS_ELAPSED,168.0,50,10000.0,15261.79,52.62,17.99,2.0,43.75,3.59,16,44,10.62,12.23,-5.0,-0.23,1.58,17.85,-3.01,12.31
EMA_CROSS_SAR,209,223,HOURS_ELAPSED,168.0,100,10000.0,19096.69,90.97,22.35,2.36,43.75,5.14,16,16,17.68,13.88,-4.47,3.08,0.77,17.44,-0.6,24.07
EMA_CROSS_SAR,209,223,PRICE_FROM_START_PCT,0.5,5,10000.0,16876.87,68.77,22.09,2.05,43.75,3.6,16,1381,13.97,13.94,-9.0,3.61,3.01,17.44,-1.7,16.87
EMA_CROSS_SAR,209,223,PRICE_FROM_START_PCT,0.5,10,10000.0,17423.71,74.24,21.66,2.11,43.75,3.61,16,835,15.08,13.97,-9.99,4.67,2.75,17.29,-1.58,19.9
EMA_CROSS_SAR,209,223,PRICE_FROM_START_PCT,0.5,15,10000.0,17686.75,76.87,21.28,2.14,43.75,3.71,16,604,15.54,14.01,-9.85,4.89,2.67,17.22,-1.43,20.73
EMA_CROSS_SAR,209,223,PRICE_FROM_START_PCT,0.5,20,10000.0,17861.11,78.61,21.07,2.17,43.75,3.81,16,466,15.82,14.04,-9.47,4.85,2.57,17.2,-1.28,21.09
EMA_CROSS_SAR,209,223,PRICE_FROM_START_PCT,0.5,25,10000.0,18007.74,80.08,21.0,2.19,43.75,3.92,16,373,16.02,14.05,-9.03,4.74,2.46,17.19,-1.14,21.37
EMA_CROSS_SAR,209,223,PRICE_FROM_START_PCT,0.5,30,10000.0,18141.47,81.41,21.01,2.21,43.75,4.03,16,310,16.19,14.04,-8.59,4.63,2.32,17.2,-1.0,21.62
EMA_CROSS_SAR,209,223,PRICE_FROM_START_PCT,0.5,50,10000.0,18573.01,85.73,21.16,2.28,43.75,4.43,16,172,16.73,13.99,-7.01,4.17,1.8,17.26,-0.62,22.51
EMA_CROSS_SAR,209,223,PRICE_FROM_START_PCT,0.5,100,10000.0,19096.69,90.97,22.35,2.36,43.75,5.14,16,16,17.68,13.88,-4.47,3.08,0.77,17.44,-0.6,24.07
EMA_CROSS_SAR,209,223,PRICE_FROM_START_PCT,1.0,5,10000.0,16581.99,65.82,21.02,2.03,56.25,3.91,16,1254,13.1,13.97,-8.76,3.4,3.64,17.7,-2.02,14.97
EMA_CROSS_SAR,209,223,PRICE_FROM_START_PCT,1.0,10,10000.0,17291.28,72.91,21.19,2.12,50.0,3.87,16,785,14.33,13.92,-10.28,4.44,3.62,17.39,-2.02,19.8
EMA_CROSS_SAR,209,223,PRICE_FROM_START_PCT,1.0,15,10000.0,17657.46,76.57,21.2,2.17,50.0,3.92,16,556,14.89,13.94,-10.48,4.68,3.58,17.29,-1.97,21.82
EMA_CROSS_SAR,209,223,PRICE_FROM_START_PCT,1.0,20,10000.0,17858.55,78.59,21.23,2.19,50.0,3.98,16,431,15.22,13.98,-10.32,4.65,3.48,17.24,-1.92,22.72
EMA_CROSS_SAR,209,223,PRICE_FROM_START_PCT,1.0,25,10000.0,17981.19,79.81,21.26,2.2,50.0,4.03,16,352,15.45,14.01,-10.03,4.55,3.34,17.22,-1.86,23.12
EMA_CROSS_SAR,209,223,PRICE_FROM_START_PCT,1.0,30,10000.0,18067.92,80.68,21.31,2.21,50.0,4.08,16,294,15.63,14.04,-9.69,4.45,3.18,17.21,-1.79,23.27
EMA_CROSS_SAR,209,223,PRICE_FROM_START_PCT,1.0,50,10000.0,18337.09,83.37,21.68,2.24,43.75,4.32,16,167,16.25,14.04,-8.17,4.05,2.45,17.26,-1.46,23.28
EMA_CROSS_SAR,209,223,PRICE_FROM_START_PCT,1.0,100,10000.0,19096.69,90.97,22.35,2.36,43.75,5.14,16,16,17.68,13.88,-4.47,3.08,0.77,17.44,-0.6,24.07
EMA_CROSS_SAR,209,223,PRICE_FROM_START_PCT,1.5,5,10000.0,15602.87,56.03,20.55,1.83,50.0,3.61,16,1192,11.71,14.27,-8.64,3.0,3.28,18.16,-2.51,10.04
EMA_CROSS_SAR,209,223,PRICE_FROM_START_PCT,1.5,10,10000.0,16182.9,61.83,20.58,1.92,50.0,3.54,16,734,13.16,14.09,-10.24,4.17,3.2,17.81,-2.33,13.79
EMA_CROSS_SAR,209,223,PRICE_FROM_START_PCT,1.5,15,10000.0,16600.65,66.01,20.68,1.99,50.0,3.6,16,524,13.94,14.01,-10.49,4.56,3.2,17.64,-2.21,15.92
EMA_CROSS_SAR,209,223,PRICE_FROM_START_PCT,1.5,20,10000.0,16923.02,69.23,20.83,2.04,50.0,3.7,16,411,14.44,13.99,-10.34,4.61,3.21,17.52,-2.09,17.4
EMA_CROSS_SAR,209,223,PRICE_FROM_START_PCT,1.5,25,10000.0,17182.96,71.83,20.97,2.08,43.75,3.79,16,338,14.77,14.0,-10.06,4.54,3.2,17.44,-1.98,18.53
EMA_CROSS_SAR,209,223,PRICE_FROM_START_PCT,1.5,30,10000.0,17402.98,74.03,21.07,2.11,43.75,3.88,16,285,15.02,14.01,-9.72,4.43,3.16,17.37,-1.87,19.43
EMA_CROSS_SAR,209,223,PRICE_FROM_START_PCT,1.5,50,10000.0,18085.92,80.86,21.29,2.21,43.75,4.24,16,160,15.76,14.02,-8.2,4.02,2.77,17.27,-1.47,21.81
EMA_CROSS_SAR,209,223,PRICE_FROM_START_PCT,1.5,100,10000.0,19096.69,90.97,22.35,2.36,43.75,5.14,16,16,17.68,13.88,-4.47,3.08,0.77,17.44,-0.6,24.07
EMA_CROSS_SAR,209,223,PRICE_FROM_START_PCT,2.0,5,10000.0,15191.38,51.91,20.82,1.74,56.25,3.71,16,1124,10.1,14.73,-8.59,1.76,3.44,18.43,-3.22,9.91
EMA_CROSS_SAR,209,223,PRICE_FROM_START_PCT,2.0,10,10000.0,15865.16,58.65,20.64,1.87,56.25,3.69,16,685,11.56,14.53,-10.26,3.09,3.19,18.21,-2.75,14.06
EMA_CROSS_SAR,209,223,PRICE_FROM_START_PCT,2.0,15,10000.0,16410.74,64.11,20.19,1.97,56.25,3.84,16,482,12.42,14.42,-10.53,4.02,2.99,18.12,-2.6,16.63
EMA_CROSS_SAR,209,223,PRICE_FROM_START_PCT,2.0,20,10000.0,16869.15,68.69,19.84,2.05,56.25,4.02,16,369,13.15,14.33,-10.39,4.57,2.85,18.07,-2.5,18.48
EMA_CROSS_SAR,209,223,PRICE_FROM_START_PCT,2.0,25,10000.0,17241.17,72.41,19.65,2.11,50.0,4.19,16,300,13.76,14.26,-10.1,4.86,2.72,18.03,-2.41,19.9
EMA_CROSS_SAR,209,223,PRICE_FROM_START_PCT,2.0,30,10000.0,17539.34,75.39,19.58,2.16,50.0,4.35,16,252,14.25,14.2,-9.75,4.96,2.59,17.99,-2.31,20.99
EMA_CROSS_SAR,209,223,PRICE_FROM_START_PCT,2.0,50,10000.0,18291.31,82.91,20.15,2.27,43.75,4.75,16,147,15.44,14.09,-8.21,4.59,2.1,17.85,-1.84,23.49
EMA_CROSS_SAR,209,223,PRICE_FROM_START_PCT,2.0,100,10000.0,19096.69,90.97,22.35,2.36,43.75,5.14,16,16,17.68,13.88,-4.47,3.08,0.77,17.44,-0.6,24.07
EMA_CROSS_SAR,209,223,PRICE_FROM_START_PCT,3.0,5,10000.0,14689.65,46.9,19.92,1.65,50.0,3.22,16,979,7.69,15.3,-7.11,0.05,4.97,18.88,-5.48,8.77
EMA_CROSS_SAR,209,223,PRICE_FROM_START_PCT,3.0,10,10000.0,15153.8,51.54,20.58,1.72,43.75,3.22,16,626,9.38,14.96,-9.19,0.72,4.36,18.73,-4.42,12.17
EMA_CROSS_SAR,209,223,PRICE_FROM_START_PCT,3.0,15,10000.0,15467.76,54.68,20.51,1.77,43.75,3.24,16,444,10.0,14.85,-9.95,1.37,3.89,18.65,-3.93,14.19
EMA_CROSS_SAR,209,223,PRICE_FROM_START_PCT,3.0,20,10000.0,15780.17,57.8,20.3,1.83,43.75,3.32,16,344,10.51,14.78,-10.13,1.98,3.56,18.58,-3.64,15.66
EMA_CROSS_SAR,209,223,PRICE_FROM_START_PCT,3.0,25,10000.0,16093.74,60.94,20.07,1.89,43.75,3.42,16,281,11.04,14.71,-10.02,2.5,3.31,18.5,-3.41,16.81
EMA_CROSS_SAR,209,223,PRICE_FROM_START_PCT,3.0,30,10000.0,16398.75,63.99,19.88,1.95,43.75,3.54,16,237,11.57,14.64,-9.76,2.95,3.1,18.42,-3.19,17.73
EMA_CROSS_SAR,209,223,PRICE_FROM_START_PCT,3.0,50,10000.0,17446.63,74.47,19.88,2.14,43.75,4.04,16,136,13.65,14.35,-8.25,3.94,2.42,18.12,-2.37,20.18
EMA_CROSS_SAR,209,223,PRICE_FROM_START_PCT,3.0,100,10000.0,19096.69,90.97,22.35,2.36,43.75,5.14,16,16,17.68,13.88,-4.47,3.08,0.77,17.44,-0.6,24.07
EMA_CROSS_SAR,209,223,PRICE_FROM_START_PCT,5.0,5,10000.0,14627.06,46.27,15.49,1.74,37.5,2.25,16,818,4.79,15.8,-2.03,-2.09,5.26,19.72,-7.62,8.34
EMA_CROSS_SAR,209,223,PRICE_FROM_START_PCT,5.0,10,10000.0,15945.84,59.46,15.16,2.02,43.75,2.85,16,481,7.17,15.37,0.25,-0.91,5.01,19.63,-7.03,11.6
EMA_CROSS_SAR,209,223,PRICE_FROM_START_PCT,5.0,15,10000.0,16481.67,64.82,15.5,2.12,43.75,3.17,16,338,8.14,15.17,0.25,-0.28,4.79,19.51,-6.56,13.57
EMA_CROSS_SAR,209,223,PRICE_FROM_START_PCT,5.0,20,10000.0,16775.46,67.75,16.04,2.17,50.0,3.34,16,257,8.83,15.06,-0.28,0.11,4.57,19.39,-6.16,15.06
EMA_CROSS_SAR,209,223,PRICE_FROM_START_PCT,5.0,25,10000.0,16979.92,69.8,16.37,2.19,50.0,3.47,16,208,9.42,14.96,-0.88,0.39,4.35,19.27,-5.8,16.25
EMA_CROSS_SAR,209,223,PRICE_FROM_START_PCT,5.0,30,10000.0,17142.51,71.43,16.54,2.21,50.0,3.59,16,175,9.98,14.88,-1.47,0.61,4.12,19.15,-5.45,17.25
EMA_CROSS_SAR,209,223,PRICE_FROM_START_PCT,5.0,50,10000.0,17646.84,76.47,17.65,2.26,50.0,4.04,16,101,12.13,14.59,-3.3,1.32,3.22,18.66,-4.06,19.99
EMA_CROSS_SAR,209,223,PRICE_FROM_START_PCT,5.0,100,10000.0,19096.69,90.97,22.35,2.36,43.75,5.14,16,16,17.68,13.88,-4.47,3.08,0.77,17.44,-0.6,24.07
EMA_CROSS_SAR,209,223,PRICE_FROM_START_PCT,7.0,5,10000.0,12182.88,21.83,20.46,1.03,31.25,1.2,16,745,0.63,16.32,-12.1,-3.95,4.74,19.91,-9.08,8.34
EMA_CROSS_SAR,209,223,PRICE_FROM_START_PCT,7.0,10,10000.0,13026.32,30.26,19.31,1.29,31.25,1.43,16,468,3.23,15.9,-11.53,-3.37,4.81,19.69,-8.67,11.6
EMA_CROSS_SAR,209,223,PRICE_FROM_START_PCT,7.0,15,10000.0,13604.34,36.04,18.24,1.45,31.25,1.61,16,332,4.43,15.68,-10.82,-2.75,4.66,19.54,-8.24,13.57
EMA_CROSS_SAR,209,223,PRICE_FROM_START_PCT,7.0,20,10000.0,14082.51,40.83,17.76,1.58,31.25,1.78,16,254,5.36,15.53,-10.27,-2.19,4.47,19.41,-7.76,15.06
EMA_CROSS_SAR,209,223,PRICE_FROM_START_PCT,7.0,25,10000.0,14506.08,45.06,17.43,1.69,31.25,1.96,16,204,6.24,15.39,-9.82,-1.69,4.27,19.27,-7.25,16.25
EMA_CROSS_SAR,209,223,PRICE_FROM_START_PCT,7.0,30,10000.0,14892.49,48.92,17.42,1.78,37.5,2.13,16,172,7.09,15.26,-9.42,-1.26,4.05,19.15,-6.74,17.25
EMA_CROSS_SAR,209,223,PRICE_FROM_START_PCT,7.0,50,10000.0,16222.84,62.23,18.72,2.05,43.75,2.81,16,100,10.37,14.8,-7.99,0.1,3.15,18.65,-4.78,19.99
EMA_CROSS_SAR,209,223,PRICE_FROM_START_PCT,7.0,100,10000.0,19096.69,90.97,22.35,2.36,43.75,5.14,16,16,17.68,13.88,-4.47,3.08,0.77,17.44,-0.6,24.07
EMA_CROSS_SAR,209,223,PRICE_FROM_START_PCT,10.0,5,10000.0,10651.08,6.51,22.45,0.46,31.25,0.84,16,610,-7.32,17.55,-12.69,-5.19,0.55,21.67,-10.1,7.82
EMA_CROSS_SAR,209,223,PRICE_FROM_START_PCT,10.0,10,10000.0,11399.43,13.99,22.6,0.75,31.25,1.04,16,421,-4.58,17.6,-12.55,-4.59,0.86,21.33,-9.98,10.97
EMA_CROSS_SAR,209,223,PRICE_FROM_START_PCT,10.0,15,10000.0,12059.88,20.6,22.08,0.99,31.25,1.22,16,318,-2.27,17.15,-11.79,-4.09,1.1,21.02,-9.44,12.88
EMA_CROSS_SAR,209,223,PRICE_FROM_START_PCT,10.0,20,10000.0,12629.16,26.29,21.46,1.18,31.25,1.38,16,252,-0.35,16.71,-11.09,-3.64,1.23,20.74,-8.89,14.34
EMA_CROSS_SAR,209,223,PRICE_FROM_START_PCT,10.0,25,10000.0,13138.07,31.38,20.79,1.34,31.25,1.54,16,204,1.29,16.36,-10.48,-3.19,1.28,20.5,-8.36,15.57
EMA_CROSS_SAR,209,223,PRICE_FROM_START_PCT,10.0,30,10000.0,13606.44,36.06,20.08,1.47,31.25,1.71,16,170,2.73,16.08,-9.94,-2.75,1.29,20.28,-7.84,16.62
EMA_CROSS_SAR,209,223,PRICE_FROM_START_PCT,10.0,50,10000.0,15269.41,52.69,19.64,1.87,37.5,2.47,16,100,7.57,15.28,-8.15,-1.03,1.21,19.43,-5.82,19.7
EMA_CROSS_SAR,209,223,PRICE_FROM_START_PCT,10.0,100,10000.0,19096.69,90.97,22.35,2.36,43.75,5.14,16,16,17.68,13.88,-4.47,3.08,0.77,17.44,-0.6,24.07
EMA_CROSS_SAR,209,223,PRICE_FROM_LAST_PCT,0.5,5,10000.0,15167.41,51.67,19.27,1.83,43.75,3.35,16,865,10.19,14.11,-5.79,0.42,4.64,18.22,-2.26,6.18
EMA_CROSS_SAR,209,223,PRICE_FROM_LAST_PCT,0.5,10,10000.0,16080.69,60.81,20.51,1.95,43.75,3.53,16,573,12.57,13.96,-7.51,2.15,4.49,17.67,-1.35,10.23
EMA_CROSS_SAR,209,223,PRICE_FROM_LAST_PCT,0.5,15,10000.0,16584.45,65.84,20.84,2.01,43.75,3.61,16,441,13.68,13.92,-8.38,3.03,4.05,17.45,-1.14,13.18
EMA_CROSS_SAR,209,223,PRICE_FROM_LAST_PCT,0.5,20,10000.0,17017.26,70.17,20.81,2.07,43.75,3.73,16,363,14.42,13.92,-8.61,3.58,3.68,17.36,-1.01,15.41
EMA_CROSS_SAR,209,223,PRICE_FROM_LAST_PCT,0.5,25,10000.0,17395.9,73.96,20.66,2.13,43.75,3.87,16,310,14.96,13.94,-8.54,3.94,3.39,17.32,-0.91,17.16
EMA_CROSS_SAR,209,223,PRICE_FROM_LAST_PCT,0.5,30,10000.0,17717.6,77.18,20.51,2.17,43.75,4.0,16,271,15.36,13.95,-8.32,4.18,3.15,17.29,-0.82,18.54
EMA_CROSS_SAR,209,223,PRICE_FROM_LAST_PCT,0.5,50,10000.0,18518.44,85.18,20.47,2.28,43.75,4.44,16,166,16.37,13.97,-7.09,4.26,2.34,17.27,-0.57,21.78
EMA_CROSS_SAR,209,223,PRICE_FROM_LAST_PCT,0.5,100,10000.0,19096.69,90.97,22.35,2.36,43.75,5.14,16,16,17.68,13.88,-4.47,3.08,0.77,17.44,-0.6,24.07
EMA_CROSS_SAR,209,223,PRICE_FROM_LAST_PCT,1.0,5,10000.0,13770.98,37.71,16.55,1.56,43.75,2.64,16,566,6.3,14.18,-5.08,-0.33,2.59,17.74,-4.29,4.23
EMA_CROSS_SAR,209,223,PRICE_FROM_LAST_PCT,1.0,10,10000.0,15304.6,53.05,18.64,1.85,43.75,3.32,16,449,10.11,14.31,-5.78,1.34,3.29,18.49,-2.44,7.35
EMA_CROSS_SAR,209,223,PRICE_FROM_LAST_PCT,1.0,15,10000.0,15962.74,59.63,19.51,1.94,43.75,3.51,16,360,11.96,14.12,-6.82,2.44,3.43,18.16,-1.82,9.87
EMA_CROSS_SAR,209,223,PRICE_FROM_LAST_PCT,1.0,20,10000.0,16376.14,63.76,20.06,1.99,43.75,3.61,16,293,13.03,14.04,-7.58,3.14,3.4,17.87,-1.56,11.95
EMA_CROSS_SAR,209,223,PRICE_FROM_LAST_PCT,1.0,25,10000.0,16708.39,67.08,20.41,2.03,43.75,3.7,16,252,13.8,14.0,-8.02,3.59,3.29,17.68,-1.42,13.69
EMA_CROSS_SAR,209,223,PRICE_FROM_LAST_PCT,1.0,30,10000.0,17000.33,70.0,20.66,2.07,43.75,3.8,16,222,14.39,13.99,-8.19,3.88,3.15,17.55,-1.33,15.17
EMA_CROSS_SAR,209,223,PRICE_FROM_LAST_PCT,1.0,50,10000.0,17904.79,79.05,21.19,2.2,43.75,4.19,16,143,15.9,13.98,-7.67,4.15,2.48,17.39,-1.13,19.46
EMA_CROSS_SAR,209,223,PRICE_FROM_LAST_PCT,1.0,100,10000.0,19096.69,90.97,22.35,2.36,43.75,5.14,16,16,17.68,13.88,-4.47,3.08,0.77,17.44,-0.6,24.07
EMA_CROSS_SAR,209,223,PRICE_FROM_LAST_PCT,1.5,5,10000.0,13328.14,33.28,13.73,1.54,43.75,2.32,16,395,5.81,13.41,-5.62,-0.65,3.28,16.5,-4.88,3.95
EMA_CROSS_SAR,209,223,PRICE_FROM_LAST_PCT,1.5,10,10000.0,14995.87,49.96,16.84,1.86,43.75,3.08,16,315,8.56,14.32,-5.84,0.46,4.5,18.27,-2.91,7.11
EMA_CROSS_SAR,209,223,PRICE_FROM_LAST_PCT,1.5,15,10000.0,15851.08,58.51,17.91,1.97,43.75,3.4,16,273,10.15,14.24,-6.29,1.55,4.85,18.25,-2.06,9.76
EMA_CROSS_SAR,209,223,PRICE_FROM_LAST_PCT,1.5,20,10000.0,16377.71,63.78,18.52,2.04,43.75,3.57,16,247,11.22,14.14,-6.8,2.38,4.85,17.99,-1.68,12.0
EMA_CROSS_SAR,209,223,PRICE_FROM_LAST_PCT,1.5,25,10000.0,16756.07,67.56,18.98,2.08,43.75,3.68,16,216,12.04,14.08,-7.23,2.95,4.67,17.76,-1.48,13.89
EMA_CROSS_SAR,209,223,PRICE_FROM_LAST_PCT,1.5,30,10000.0,17058.51,70.59,19.38,2.11,43.75,3.78,16,190,12.72,14.04,-7.52,3.35,4.42,17.6,-1.36,15.51
EMA_CROSS_SAR,209,223,PRICE_FROM_LAST_PCT,1.5,50,10000.0,17934.8,79.35,20.54,2.21,43.75,4.17,16,125,14.81,13.99,-7.48,3.94,3.21,17.33,-1.12,19.98
EMA_CROSS_SAR,209,223,PRICE_FROM_LAST_PCT,1.5,100,10000.0,19096.69,90.97,22.35,2.36,43.75,5.14,16,16,17.68,13.88,-4.47,3.08,0.77,17.44,-0.6,24.07
EMA_CROSS_SAR,209,223,PRICE_FROM_LAST_PCT,2.0,5,10000.0,12354.28,23.54,11.6,1.27,37.5,1.95,16,267,4.71,11.37,-4.72,-1.17,1.33,14.36,-6.13,3.71
EMA_CROSS_SAR,209,223,PRICE_FROM_LAST_PCT,2.0,10,10000.0,14210.85,42.11,14.34,1.74,43.75,2.95,16,255,7.46,13.86,-4.51,-0.55,1.99,17.84,-4.36,6.86
EMA_CROSS_SAR,209,223,PRICE_FROM_LAST_PCT,2.0,15,10000.0,15385.76,53.86,16.04,1.95,43.75,3.53,16,217,9.23,14.32,-4.3,0.28,2.28,18.89,-3.19,9.64
EMA_CROSS_SAR,209,223,PRICE_FROM_LAST_PCT,2.0,20,10000.0,16161.6,61.62,16.98,2.07,43.75,3.89,16,195,10.48,14.33,-4.29,0.98,2.37,19.11,-2.56,12.1
EMA_CROSS_SAR,209,223,PRICE_FROM_LAST_PCT,2.0,25,10000.0,16707.53,67.08,17.63,2.14,50.0,4.14,16,182,11.45,14.25,-4.45,1.53,2.36,19.03,-2.21,14.27
EMA_CROSS_SAR,209,223,PRICE_FROM_LAST_PCT,2.0,30,10000.0,17115.2,71.15,18.17,2.19,43.75,4.3,16,163,12.24,14.18,-4.71,1.97,2.3,18.86,-2.01,16.16
EMA_CROSS_SAR,209,223,PRICE_FROM_LAST_PCT,2.0,50,10000.0,18119.01,81.19,19.83,2.28,43.75,4.66,16,111,14.53,14.05,-5.76,3.03,1.95,18.21,-1.56,21.39
EMA_CROSS_SAR,209,223,PRICE_FROM_LAST_PCT,2.0,100,10000.0,19096.69,90.97,22.35,2.36,43.75,5.14,16,16,17.68,13.88,-4.47,3.08,0.77,17.44,-0.6,24.07
EMA_CROSS_SAR,209,223,PRICE_FROM_LAST_PCT,3.0,5,10000.0,11376.74,13.77,11.03,0.97,37.5,1.22,16,159,4.08,9.8,-5.31,-0.78,0.62,10.14,-6.53,2.48
EMA_CROSS_SAR,209,223,PRICE_FROM_LAST_PCT,3.0,10,10000.0,12696.8,26.97,12.66,1.37,37.5,1.83,16,159,6.73,13.07,-5.99,-0.9,1.08,14.57,-6.56,4.72
EMA_CROSS_SAR,209,223,PRICE_FROM_LAST_PCT,3.0,15,10000.0,13725.74,37.26,14.59,1.62,43.75,2.32,16,154,8.51,14.09,-6.06,-0.64,1.4,16.76,-5.62,6.77
EMA_CROSS_SAR,209,223,PRICE_FROM_LAST_PCT,3.0,20,10000.0,14540.04,45.4,16.2,1.78,43.75,2.69,16,143,9.78,14.33,-5.98,-0.18,1.63,17.89,-4.7,8.66
EMA_CROSS_SAR,209,223,PRICE_FROM_LAST_PCT,3.0,25,10000.0,15203.64,52.04,17.23,1.89,43.75,3.0,16,132,10.75,14.33,-5.89,0.37,1.77,18.46,-3.95,10.42
EMA_CROSS_SAR,209,223,PRICE_FROM_LAST_PCT,3.0,30,10000.0,15756.57,57.57,17.93,1.97,43.75,3.25,16,122,11.53,14.26,-5.82,0.94,1.85,18.69,-3.36,12.04
EMA_CROSS_SAR,209,223,PRICE_FROM_LAST_PCT,3.0,50,10000.0,17272.19,72.72,19.46,2.16,43.75,3.98,16,97,13.89,14.07,-5.89,2.75,1.81,18.45,-2.03,17.29
EMA_CROSS_SAR,209,223,PRICE_FROM_LAST_PCT,3.0,100,10000.0,19096.69,90.97,22.35,2.36,43.75,5.14,16,16,17.68,13.88,-4.47,3.08,0.77,17.44,-0.6,24.07
EMA_CROSS_SAR,209,223,PRICE_FROM_LAST_PCT,5.0,5,10000.0,10646.87,6.47,7.4,0.69,37.5,1.07,16,74,2.07,5.51,-3.5,-0.12,0.3,5.81,-5.46,2.34
EMA_CROSS_SAR,209,223,PRICE_FROM_LAST_PCT,5.0,10,10000.0,11498.68,14.99,9.85,1.04,37.5,1.42,16,74,3.82,9.15,-4.54,-0.19,0.57,9.52,-7.32,4.53
EMA_CROSS_SAR,209,223,PRICE_FROM_LAST_PCT,5.0,15,10000.0,12347.92,23.48,10.94,1.32,43.75,1.77,16,74,5.3,11.49,-4.82,-0.21,0.82,12.02,-7.73,6.56
EMA_CROSS_SAR,209,223,PRICE_FROM_LAST_PCT,5.0,20,10000.0,13127.49,31.27,11.89,1.54,43.75,2.09,16,74,6.56,12.93,-4.88,-0.19,1.04,13.79,-7.57,8.45
EMA_CROSS_SAR,209,223,PRICE_FROM_LAST_PCT,5.0,25,10000.0,13824.27,38.24,13.35,1.71,43.75,2.38,16,74,7.66,13.79,-4.85,-0.12,1.24,15.1,-7.18,10.2
EMA_CROSS_SAR,209,223,PRICE_FROM_LAST_PCT,5.0,30,10000.0,14443.97,44.44,14.63,1.83,43.75,2.64,16,74,8.62,14.26,-4.8,-0.01,1.41,16.08,-6.72,11.81
EMA_CROSS_SAR,209,223,PRICE_FROM_LAST_PCT,5.0,50,10000.0,16354.75,63.55,17.88,2.12,43.75,3.46,16,59,11.65,14.53,-4.63,0.69,1.82,18.01,-4.81,17.1
EMA_CROSS_SAR,209,223,PRICE_FROM_LAST_PCT,5.0,100,10000.0,19096.69,90.97,22.35,2.36,43.75,5.14,16,16,17.68,13.88,-4.47,3.08,0.77,17.44,-0.6,24.07
