Strategy_Logic,Fast_EMA,Slow_EMA,Total_Return_Pct,CAGR_Pct,Alpha_Pct,Max_Drawdown_Pct,Sharpe_Ratio,Sortino_Ratio,Calmar_Ratio,Win_Rate_Pct,Profit_Factor,Total_Trades,Avg_Holding_Hours,Avg_Trade_Pct,Best_Trade_Pct,Worst_Trade_Pct,Exposure_Pct,Pos_Months,Neg_Months,Jan_2026,Feb_2026,Mar_2026,Apr_2026,May_2026,Jun_2026,Jul_2026,Aug_2026
PRICE_VS_EMA_LONG_ONLY,116,None,13.64,22.14,32.31,23.47,0.72,0.73,0.94,16.54,1.25,133,19.0,0.14,28.11,-2.47,45.23,5,3,5.01,-7.84,0.46,6.49,-5.1,-12.4,6.3,24.2
PRICE_VS_EMA_LONG_ONLY,117,None,13.92,22.61,32.59,23.28,0.73,0.74,0.97,16.42,1.26,134,18.9,0.14,28.11,-2.47,45.12,5,3,5.01,-7.83,0.46,6.49,-5.29,-12.03,6.3,24.2
PRICE_VS_EMA_LONG_ONLY,118,None,15.42,25.16,34.1,23.01,0.78,0.79,1.09,16.67,1.28,132,19.1,0.15,28.11,-2.47,45.05,5,3,5.01,-6.56,0.84,6.49,-5.29,-12.4,6.3,24.2
PRICE_VS_EMA_LONG_ONLY,119,None,15.55,25.38,34.23,23.01,0.79,0.8,1.1,16.42,1.28,134,18.8,0.15,28.11,-2.47,45.07,5,3,5.01,-6.63,0.84,6.49,-5.29,-12.4,6.49,24.2
PRICE_VS_EMA_LONG_ONLY,120,None,16.41,26.83,35.09,22.31,0.82,0.83,1.2,16.3,1.29,135,18.7,0.15,28.11,-2.47,45.02,5,3,5.19,-6.63,0.49,6.36,-4.6,-12.24,6.46,24.42
PRICE_VS_EMA_LONG_ONLY,121,None,16.42,26.84,35.09,21.86,0.82,0.83,1.23,14.6,1.3,137,18.4,0.15,28.11,-2.47,45.02,5,3,5.19,-6.63,0.42,6.29,-4.6,-11.72,6.17,24.2
PRICE_VS_EMA_LONG_ONLY,122,None,19.3,31.79,37.97,21.2,0.92,0.94,1.5,14.71,1.34,136,18.5,0.17,28.11,-2.07,45.04,4,4,5.19,-4.67,-0.08,6.1,-4.5,-10.91,6.2,24.2
PRICE_VS_EMA_LONG_ONLY,123,None,19.27,31.74,37.95,21.2,0.92,0.94,1.5,14.71,1.34,136,18.5,0.17,28.11,-2.07,45.04,4,4,5.19,-4.67,-0.08,6.1,-4.5,-10.91,6.05,24.34
PRICE_VS_EMA_LONG_ONLY,124,None,19.91,32.84,38.58,20.72,0.95,0.96,1.58,14.71,1.35,136,18.5,0.17,28.11,-2.07,45.04,4,4,5.25,-4.76,-0.08,6.1,-4.5,-10.36,6.01,24.34
PRICE_VS_EMA_LONG_ONLY,125,None,17.79,29.19,36.47,21.29,0.87,0.89,1.37,14.49,1.32,138,18.3,0.16,28.11,-2.07,45.02,4,4,5.25,-5.14,-0.86,6.1,-4.5,-11.01,6.14,24.34
PRICE_VS_EMA_LONG_ONLY,126,None,19.19,31.6,37.86,21.34,0.92,0.94,1.48,14.6,1.34,137,18.4,0.17,28.11,-2.07,44.96,4,4,5.25,-3.18,-0.86,5.34,-4.56,-11.01,6.19,24.2
PRICE_VS_EMA_LONG_ONLY,127,None,20.89,34.56,39.57,20.74,0.98,1.0,1.67,14.93,1.38,134,18.8,0.18,28.11,-2.07,44.95,4,4,5.25,-3.04,-0.86,4.87,-4.56,-10.32,6.63,24.87
PRICE_VS_EMA_LONG_ONLY,128,None,22.01,36.5,40.69,19.94,1.02,1.04,1.83,14.93,1.4,134,18.8,0.19,28.11,-2.07,44.91,4,4,5.25,-2.76,-1.4,4.74,-4.56,-9.42,6.96,24.84
PRICE_VS_EMA_LONG_ONLY,129,None,19.56,32.25,38.24,19.85,0.93,0.95,1.62,15.15,1.35,132,19.0,0.17,28.11,-2.07,44.88,4,4,5.25,-3.49,-1.4,4.74,-4.46,-9.42,5.39,24.96
PRICE_VS_EMA_LONG_ONLY,130,None,20.92,34.61,39.6,18.91,0.98,1.0,1.83,14.93,1.38,134,18.8,0.18,28.11,-2.07,44.91,4,4,5.25,-3.02,-1.4,4.84,-4.46,-9.42,5.97,24.96
PRICE_VS_EMA_LONG_ONLY,131,None,22.65,37.63,41.33,17.76,1.04,1.06,2.12,14.93,1.41,134,18.7,0.19,28.11,-2.07,44.86,4,4,5.25,-2.74,-1.4,4.84,-4.54,-8.07,5.69,24.96
PRICE_VS_EMA_LONG_ONLY,132,None,18.54,30.48,37.22,20.53,0.9,0.91,1.48,14.6,1.35,137,18.4,0.16,28.11,-2.07,44.89,4,4,5.25,-2.74,-1.42,4.82,-4.58,-11.1,5.71,24.96
PRICE_VS_EMA_LONG_ONLY,133,None,19.81,32.67,38.49,20.03,0.95,0.96,1.63,14.81,1.38,135,18.6,0.17,28.11,-2.07,44.88,4,4,5.25,-2.32,-1.42,4.82,-4.58,-10.53,5.71,24.96
PRICE_VS_EMA_LONG_ONLY,134,None,18.58,30.56,37.26,20.64,0.9,0.92,1.48,14.81,1.35,135,18.6,0.16,28.11,-2.07,44.91,4,4,5.0,-2.46,-1.23,4.49,-5.02,-10.53,5.71,24.89
PRICE_VS_EMA_LONG_ONLY,135,None,18.2,29.89,36.87,20.68,0.89,0.9,1.45,14.93,1.35,134,18.8,0.16,28.11,-2.07,44.98,4,4,5.0,-2.46,-1.82,4.83,-5.07,-10.43,5.59,24.89
PRICE_VS_EMA_LONG_ONLY,136,None,16.59,27.14,35.27,21.56,0.83,0.84,1.26,14.81,1.33,135,18.7,0.15,28.11,-2.07,44.98,4,4,4.63,-2.46,-2.65,4.83,-5.32,-10.43,5.7,24.89
PRICE_VS_EMA_LONG_ONLY,137,None,16.4,26.82,35.08,21.61,0.83,0.84,1.24,14.81,1.33,135,18.6,0.15,28.11,-2.07,44.86,4,4,4.63,-2.42,-2.65,3.53,-4.91,-9.75,5.13,25.38
PRICE_VS_EMA_LONG_ONLY,138,None,13.25,21.48,31.92,22.5,0.71,0.71,0.95,14.6,1.28,137,18.3,0.13,28.11,-2.07,44.8,4,4,2.34,-2.8,-2.65,3.6,-5.38,-9.24,4.83,25.38
PRICE_VS_EMA_LONG_ONLY,139,None,14.21,23.1,32.89,21.98,0.74,0.75,1.05,15.04,1.3,133,18.8,0.14,28.11,-2.07,44.77,4,4,2.34,-2.79,-2.65,3.6,-4.75,-9.24,5.02,25.38
PRICE_VS_EMA_LONG_ONLY,140,None,12.83,20.79,31.51,22.59,0.69,0.7,0.92,14.39,1.28,132,19.0,0.13,28.11,-2.07,44.8,4,4,2.34,-2.67,-2.39,2.64,-4.59,-9.6,4.57,25.38
PRICE_VS_EMA_LONG_ONLY,141,None,12.11,19.57,30.78,23.19,0.67,0.67,0.84,14.39,1.26,132,19.0,0.12,28.11,-2.07,44.8,4,4,2.34,-2.67,-2.37,2.39,-5.13,-9.6,4.7,25.38
PRICE_VS_EMA_LONG_ONLY,142,None,12.29,19.89,30.97,22.66,0.67,0.68,0.88,14.5,1.27,131,19.2,0.13,28.11,-2.07,44.84,4,4,1.8,-2.67,-2.37,3.1,-5.13,-9.6,4.7,25.38
PRICE_VS_EMA_LONG_ONLY,143,None,11.96,19.33,30.64,22.88,0.66,0.67,0.84,14.39,1.26,132,19.0,0.12,28.11,-2.07,44.77,4,4,1.8,-2.82,-2.37,3.1,-5.23,-9.63,4.7,25.38
PRICE_VS_EMA_LONG_ONLY,144,None,13.32,21.6,31.99,22.16,0.71,0.72,0.98,14.62,1.28,130,19.3,0.13,28.11,-2.07,44.75,4,4,1.8,-3.08,-2.63,4.44,-5.13,-9.56,4.98,25.38
PRICE_VS_EMA_LONG_ONLY,145,None,11.75,18.99,30.43,22.98,0.65,0.66,0.83,14.5,1.26,131,19.1,0.12,28.11,-2.07,44.71,4,4,1.8,-3.08,-2.63,4.44,-5.88,-9.81,4.64,25.38
PRICE_VS_EMA_LONG_ONLY,146,None,8.26,13.22,26.93,24.27,0.52,0.51,0.54,14.62,1.2,130,19.2,0.1,28.11,-3.31,44.61,4,4,1.8,-2.43,-2.43,4.44,-5.83,-12.14,4.29,23.95
PRICE_VS_EMA_LONG_ONLY,147,None,7.87,12.58,26.55,24.17,0.5,0.5,0.52,14.62,1.19,130,19.2,0.1,28.11,-3.31,44.54,4,4,1.63,-2.43,-2.3,4.44,-5.83,-12.11,4.29,23.51
PRICE_VS_EMA_LONG_ONLY,148,None,8.14,13.02,26.81,24.36,0.51,0.51,0.53,14.62,1.2,130,19.2,0.1,28.11,-3.31,44.55,4,4,1.63,-2.43,-2.3,4.13,-5.78,-12.11,4.42,23.96
PRICE_VS_EMA_LONG_ONLY,149,None,7.44,11.88,26.11,25.17,0.49,0.48,0.47,13.95,1.19,129,19.3,0.09,28.11,-3.31,44.55,4,4,1.63,-2.54,-2.3,3.08,-5.78,-12.07,4.15,24.83
PRICE_VS_EMA_LONG_ONLY,150,None,7.32,11.68,25.99,25.19,0.48,0.48,0.46,13.95,1.18,129,19.4,0.09,28.11,-3.31,44.59,4,4,1.63,-2.54,-2.3,3.06,-5.78,-12.07,4.06,24.83
PRICE_VS_EMA_LONG_ONLY,151,None,8.57,13.73,27.25,25.37,0.53,0.53,0.54,14.06,1.2,128,19.5,0.1,28.11,-3.31,44.61,4,4,1.63,-2.67,-2.3,2.96,-5.78,-12.07,5.53,24.83
PRICE_VS_EMA_LONG_ONLY,152,None,9.46,15.18,28.13,25.4,0.56,0.56,0.6,15.08,1.22,126,19.8,0.11,28.11,-3.31,44.62,4,4,1.63,-2.67,-2.3,2.71,-5.78,-11.9,6.43,24.83
PRICE_VS_EMA_LONG_ONLY,153,None,8.06,12.89,26.74,26.41,0.51,0.51,0.49,14.84,1.19,128,19.5,0.1,28.11,-3.31,44.68,4,4,1.3,-2.67,-3.76,2.67,-5.78,-11.46,6.52,24.83
PRICE_VS_EMA_LONG_ONLY,154,None,8.17,13.06,26.84,26.61,0.51,0.51,0.49,15.5,1.2,129,19.4,0.1,28.11,-3.31,44.79,4,4,2.17,-2.67,-4.11,2.67,-5.78,-11.68,6.38,24.83
PRICE_VS_EMA_LONG_ONLY,155,None,6.31,10.05,24.99,27.77,0.44,0.44,0.36,14.73,1.17,129,19.4,0.09,28.11,-3.31,44.79,4,4,2.17,-2.67,-4.11,1.31,-5.78,-11.91,6.31,24.74
PRICE_VS_EMA_LONG_ONLY,156,None,5.93,9.43,24.6,27.87,0.43,0.43,0.34,14.62,1.16,130,19.3,0.08,28.11,-3.31,44.82,4,4,1.98,-2.67,-4.11,1.12,-5.78,-11.86,6.26,24.74
PRICE_VS_EMA_LONG_ONLY,157,None,6.91,11.02,25.59,27.27,0.47,0.46,0.4,14.96,1.18,127,19.8,0.09,28.11,-3.31,44.82,4,4,1.98,-2.67,-4.11,1.12,-5.78,-11.14,6.37,24.74
PRICE_VS_EMA_LONG_ONLY,158,None,8.92,14.29,27.59,26.06,0.54,0.54,0.55,15.45,1.21,123,20.4,0.11,28.11,-3.31,44.79,4,4,1.98,-1.92,-3.57,1.21,-5.51,-11.14,6.53,24.74
PRICE_VS_EMA_LONG_ONLY,159,None,9.45,15.18,28.13,26.04,0.56,0.56,0.58,15.45,1.22,123,20.4,0.11,28.11,-3.31,44.79,4,4,1.98,-1.92,-3.12,1.21,-5.51,-11.12,6.53,24.74
PRICE_VS_EMA_LONG_ONLY,160,None,9.59,15.41,28.27,25.59,0.57,0.57,0.6,15.32,1.22,124,20.2,0.11,28.11,-3.31,44.82,4,4,2.08,-1.92,-3.12,1.21,-4.94,-11.12,5.93,24.74
PRICE_VS_EMA_LONG_ONLY,161,None,10.04,16.14,28.72,25.69,0.59,0.58,0.63,15.57,1.23,122,20.6,0.12,28.11,-3.31,44.82,4,4,2.08,-1.92,-3.25,1.21,-4.94,-11.12,6.16,25.13
PRICE_VS_EMA_LONG_ONLY,162,None,9.81,15.76,28.48,25.42,0.58,0.57,0.62,16.26,1.22,123,20.4,0.12,28.11,-3.31,44.79,4,4,2.08,-1.92,-3.17,2.03,-5.12,-11.42,5.55,25.13
PRICE_VS_EMA_LONG_ONLY,163,None,12.18,19.7,30.86,24.77,0.67,0.66,0.8,15.97,1.26,119,21.1,0.14,28.11,-3.31,44.77,4,4,2.08,-1.92,-3.17,2.13,-4.88,-10.95,6.9,25.13
PRICE_VS_EMA_LONG_ONLY,164,None,12.34,19.96,31.01,24.66,0.67,0.67,0.81,15.25,1.27,118,21.2,0.14,28.11,-3.31,44.77,4,4,2.08,-1.92,-3.94,2.76,-4.88,-10.66,6.9,25.13
PRICE_VS_EMA_LONG_ONLY,165,None,11.91,19.25,30.59,24.94,0.66,0.65,0.77,15.13,1.26,119,21.1,0.14,28.11,-3.31,44.82,4,4,2.08,-1.92,-3.68,2.13,-4.88,-10.67,6.89,25.13
PRICE_VS_EMA_LONG_ONLY,166,None,12.06,19.49,30.73,25.61,0.66,0.66,0.76,14.66,1.27,116,21.6,0.14,28.11,-3.31,44.82,4,4,2.08,-1.92,-4.64,2.13,-4.88,-10.58,7.99,25.13
PRICE_VS_EMA_LONG_ONLY,167,None,12.65,20.48,31.32,25.08,0.68,0.68,0.82,14.78,1.28,115,21.8,0.15,28.11,-3.86,44.86,4,4,2.08,-1.92,-4.64,2.46,-4.88,-10.24,7.8,25.13
PRICE_VS_EMA_LONG_ONLY,168,None,12.79,20.71,31.46,24.55,0.69,0.68,0.84,15.18,1.28,112,22.4,0.15,28.11,-3.86,44.82,4,4,1.84,-2.78,-4.64,2.46,-4.88,-9.6,8.36,25.13
PRICE_VS_EMA_LONG_ONLY,169,None,13.52,21.94,32.19,24.12,0.72,0.71,0.91,15.45,1.29,110,22.9,0.16,28.11,-3.86,44.89,4,4,1.84,-2.78,-4.25,2.46,-4.88,-9.45,8.44,25.13
PRICE_VS_EMA_LONG_ONLY,170,None,14.1,22.92,32.78,24.01,0.74,0.73,0.95,15.74,1.31,108,23.3,0.17,28.11,-3.86,44.91,4,4,1.84,-2.4,-4.88,3.27,-4.88,-9.45,8.44,25.13
PRICE_VS_EMA_LONG_ONLY,171,None,15.53,25.34,34.21,23.39,0.79,0.78,1.08,15.89,1.33,107,23.6,0.18,28.11,-3.07,45.0,4,4,1.84,-2.4,-4.92,3.32,-4.88,-8.71,8.9,25.13
PRICE_VS_EMA_LONG_ONLY,172,None,14.01,22.77,32.69,23.48,0.73,0.73,0.97,15.89,1.3,107,23.6,0.17,28.11,-3.07,45.05,4,4,1.23,-2.4,-4.92,3.32,-4.88,-8.83,8.73,24.58
PRICE_VS_EMA_LONG_ONLY,173,None,13.91,22.6,32.59,23.48,0.73,0.73,0.96,15.89,1.3,107,23.6,0.17,28.11,-3.07,45.09,4,4,1.23,-2.4,-4.92,3.32,-4.88,-8.83,8.63,24.58
PRICE_VS_EMA_LONG_ONLY,174,None,14.02,22.78,32.69,23.56,0.73,0.73,0.97,15.89,1.3,107,23.6,0.17,28.11,-3.07,45.07,4,4,1.23,-2.4,-4.92,3.32,-5.12,-8.69,8.84,24.58
PRICE_VS_EMA_LONG_ONLY,175,None,14.71,23.95,33.39,23.46,0.76,0.76,1.02,15.74,1.32,108,23.4,0.17,28.11,-3.07,45.07,4,4,1.23,-2.4,-4.92,3.45,-5.12,-8.69,8.7,25.34
PRICE_VS_EMA_LONG_ONLY,176,None,11.99,19.39,30.67,25.46,0.66,0.66,0.76,15.6,1.27,109,23.2,0.15,28.11,-3.07,45.12,3,4,0.0,-2.4,-5.16,3.34,-5.12,-8.73,7.61,25.63
PRICE_VS_EMA_LONG_ONLY,177,None,12.03,19.45,30.71,25.47,0.66,0.66,0.76,15.6,1.27,109,23.2,0.15,28.11,-3.07,45.12,3,4,0.0,-2.4,-5.16,3.34,-5.12,-8.74,7.66,25.63
PRICE_VS_EMA_LONG_ONLY,178,None,14.66,23.86,33.33,23.21,0.76,0.75,1.03,14.95,1.32,107,23.6,0.17,28.11,-3.07,45.09,4,4,0.36,-2.4,-5.88,3.82,-5.12,-5.75,6.63,25.63
PRICE_VS_EMA_LONG_ONLY,179,None,14.06,22.85,32.74,23.69,0.74,0.73,0.96,14.95,1.31,107,23.6,0.17,28.11,-3.07,45.09,4,4,0.36,-2.4,-5.88,3.62,-5.12,-6.16,6.63,25.77
PRICE_VS_EMA_LONG_ONLY,180,None,12.82,20.77,31.5,24.19,0.69,0.69,0.86,14.81,1.28,108,23.4,0.16,28.11,-3.07,45.11,4,4,0.36,-2.4,-6.24,3.29,-5.12,-6.12,6.17,25.77
PRICE_VS_EMA_LONG_ONLY,181,None,13.56,22.0,32.23,23.7,0.72,0.72,0.93,14.55,1.3,110,23.0,0.16,28.11,-3.07,45.11,4,4,0.36,-1.86,-6.37,3.52,-5.12,-6.12,6.17,25.77
PRICE_VS_EMA_LONG_ONLY,182,None,12.33,19.94,31.0,24.52,0.67,0.67,0.81,14.41,1.28,111,22.8,0.15,28.11,-3.07,45.12,4,4,0.28,-3.21,-5.67,3.14,-5.12,-6.12,6.17,25.77
PRICE_VS_EMA_LONG_ONLY,183,None,12.07,19.52,30.75,24.69,0.66,0.66,0.79,14.29,1.28,112,22.6,0.14,28.11,-3.07,45.12,4,4,0.63,-3.21,-6.37,3.05,-4.87,-6.12,6.17,25.77
PRICE_VS_EMA_LONG_ONLY,184,None,11.08,17.86,29.76,25.67,0.63,0.62,0.7,13.79,1.26,116,21.8,0.13,28.11,-3.07,45.16,4,4,0.63,-3.52,-6.3,2.41,-5.29,-6.12,6.62,25.77
PRICE_VS_EMA_LONG_ONLY,185,None,11.27,18.19,29.95,25.74,0.63,0.63,0.71,14.16,1.26,113,22.4,0.14,28.11,-3.07,45.21,4,4,0.63,-3.64,-6.3,2.35,-5.29,-6.03,6.91,25.77
PRICE_VS_EMA_LONG_ONLY,186,None,10.77,17.35,29.44,25.93,0.61,0.61,0.67,13.91,1.25,115,22.0,0.13,28.11,-3.07,45.2,4,4,0.63,-3.84,-6.3,2.35,-5.33,-6.03,6.69,25.77
PRICE_VS_EMA_LONG_ONLY,187,None,9.44,15.15,28.11,26.73,0.56,0.56,0.57,14.04,1.23,114,22.2,0.12,28.11,-3.07,45.14,3,5,-0.71,-4.07,-5.98,2.51,-5.33,-6.03,6.69,25.61
PRICE_VS_EMA_LONG_ONLY,188,None,9.79,15.73,28.47,26.49,0.58,0.58,0.59,13.91,1.24,115,22.0,0.12,28.11,-3.07,45.14,3,5,-0.71,-4.07,-6.13,3.01,-5.33,-6.03,6.69,25.61
PRICE_VS_EMA_LONG_ONLY,189,None,9.94,15.98,28.62,26.39,0.58,0.58,0.61,14.04,1.24,114,22.2,0.12,28.11,-3.07,45.11,3,5,-0.71,-4.07,-6.13,3.01,-5.2,-6.03,6.69,25.61
PRICE_VS_EMA_LONG_ONLY,190,None,9.86,15.85,28.54,26.44,0.58,0.58,0.6,14.04,1.24,114,22.2,0.12,28.11,-3.07,45.11,3,5,-1.18,-3.97,-5.98,3.15,-5.2,-6.03,6.69,25.61
PRICE_VS_EMA_LONG_ONLY,191,None,9.26,14.86,27.94,26.67,0.56,0.55,0.56,15.18,1.23,112,22.5,0.12,28.11,-3.15,45.02,3,5,-1.18,-4.27,-5.98,3.15,-5.2,-6.03,6.43,25.61
PRICE_VS_EMA_LONG_ONLY,192,None,9.72,15.62,28.4,26.36,0.57,0.57,0.59,15.6,1.24,109,23.1,0.13,28.11,-3.15,44.96,3,5,-1.18,-4.23,-5.98,3.24,-5.2,-5.76,6.43,25.61
PRICE_VS_EMA_LONG_ONLY,193,None,11.95,19.31,30.63,24.87,0.66,0.66,0.78,15.74,1.28,108,23.3,0.15,28.11,-3.07,45.0,3,5,-1.18,-4.25,-4.79,3.24,-4.48,-5.76,6.44,25.61
PRICE_VS_EMA_LONG_ONLY,194,None,15.37,25.07,34.05,22.53,0.79,0.79,1.11,16.04,1.35,106,23.8,0.18,28.11,-3.07,45.04,3,5,-1.18,-1.02,-4.79,2.67,-4.18,-5.76,6.38,25.61
PRICE_VS_EMA_LONG_ONLY,195,None,14.33,23.3,33.0,23.24,0.75,0.75,1.0,14.95,1.33,107,23.5,0.17,28.11,-3.07,44.98,3,5,-1.18,-1.66,-4.49,2.07,-4.18,-5.76,6.38,25.61
PRICE_VS_EMA_LONG_ONLY,196,None,15.31,24.96,33.99,22.57,0.78,0.79,1.11,14.68,1.35,109,23.1,0.17,28.11,-3.07,44.96,3,5,-0.06,-1.66,-4.49,1.95,-4.18,-5.9,6.38,25.61
PRICE_VS_EMA_LONG_ONLY,197,None,13.75,22.34,32.43,22.82,0.73,0.73,0.98,14.15,1.32,106,23.8,0.17,28.11,-3.07,45.0,3,5,-0.06,-1.71,-4.49,1.64,-4.13,-5.9,5.28,25.61
PRICE_VS_EMA_LONG_ONLY,198,None,13.8,22.41,32.47,23.31,0.73,0.73,0.96,14.15,1.32,106,23.8,0.17,28.11,-3.07,45.04,3,5,-0.06,-1.71,-5.1,1.64,-4.13,-5.9,5.99,25.61
PRICE_VS_EMA_LONG_ONLY,199,None,13.82,22.44,32.49,23.23,0.73,0.73,0.97,14.29,1.32,105,24.0,0.17,28.11,-3.07,45.05,3,5,-0.06,-1.61,-5.1,1.64,-4.13,-5.9,5.9,25.61
PRICE_VS_EMA_LONG_ONLY,200,None,14.89,24.25,33.57,22.54,0.77,0.77,1.08,15.53,1.35,103,24.5,0.18,28.11,-3.07,45.11,3,5,-0.06,-1.39,-5.1,2.34,-4.13,-5.9,5.94,25.61
PRICE_VS_EMA_LONG_ONLY,201,None,15.13,24.65,33.8,22.47,0.78,0.78,1.1,15.53,1.35,103,24.5,0.18,28.11,-3.07,45.12,4,4,0.14,-1.39,-5.1,2.34,-4.13,-5.9,5.94,25.61
PRICE_VS_EMA_LONG_ONLY,202,None,15.37,25.07,34.05,22.31,0.79,0.79,1.12,15.53,1.36,103,24.5,0.19,28.11,-3.07,45.09,3,5,-0.74,-1.39,-3.97,2.34,-4.33,-5.9,6.07,25.61
PRICE_VS_EMA_LONG_ONLY,203,None,15.47,25.24,34.15,22.6,0.79,0.79,1.12,15.53,1.36,103,24.6,0.19,28.11,-3.07,45.16,3,5,-0.55,-1.39,-3.97,1.44,-4.03,-5.9,6.56,25.61
PRICE_VS_EMA_LONG_ONLY,204,None,13.98,22.71,32.65,23.1,0.73,0.74,0.98,15.24,1.33,105,24.1,0.17,28.11,-3.07,45.2,3,5,-0.81,-1.39,-4.11,1.19,-4.03,-5.9,5.87,25.61
PRICE_VS_EMA_LONG_ONLY,205,None,14.59,23.74,33.26,22.69,0.76,0.76,1.05,15.53,1.34,103,24.6,0.18,28.11,-3.07,45.16,3,5,-0.81,-1.39,-4.02,1.19,-4.03,-5.49,5.87,25.61
PRICE_VS_EMA_LONG_ONLY,206,None,15.19,24.76,33.87,22.28,0.78,0.78,1.11,15.24,1.36,105,24.1,0.18,28.11,-3.07,45.2,3,5,-0.96,-1.05,-4.02,1.53,-4.03,-5.49,5.87,25.61
PRICE_VS_EMA_LONG_ONLY,207,None,18.26,29.99,36.93,21.66,0.89,0.9,1.38,15.69,1.43,102,24.8,0.21,28.11,-3.07,45.2,4,4,1.09,-0.85,-4.02,1.53,-4.03,-5.49,6.27,25.61
PRICE_VS_EMA_LONG_ONLY,208,None,17.49,28.67,36.16,22.18,0.86,0.87,1.29,15.69,1.41,102,24.8,0.21,28.11,-3.07,45.21,4,4,1.09,-0.85,-4.02,0.86,-4.03,-5.49,6.27,25.61
PRICE_VS_EMA_LONG_ONLY,209,None,17.55,28.79,36.23,22.13,0.87,0.87,1.3,15.69,1.41,102,24.8,0.21,28.11,-3.07,45.21,4,4,1.09,-0.85,-4.02,1.2,-4.03,-5.75,6.27,25.61
PRICE_VS_EMA_LONG_ONLY,210,None,18.01,29.56,36.68,21.83,0.88,0.89,1.35,15.69,1.42,102,24.8,0.21,28.11,-3.07,45.2,4,4,1.09,-0.85,-4.02,1.2,-4.03,-5.75,6.68,25.61
PRICE_VS_EMA_LONG_ONLY,211,None,16.98,27.81,35.66,21.72,0.84,0.85,1.28,15.69,1.4,102,24.8,0.2,28.11,-3.07,45.21,4,4,1.09,-0.85,-4.73,1.35,-4.03,-5.75,6.39,25.61
PRICE_VS_EMA_LONG_ONLY,212,None,16.73,27.39,35.41,21.72,0.84,0.84,1.26,15.53,1.39,103,24.6,0.2,28.11,-3.07,45.21,4,4,1.09,-0.87,-4.73,1.35,-4.03,-5.75,6.2,25.61
PRICE_VS_EMA_LONG_ONLY,213,None,17.23,28.24,35.91,20.84,0.85,0.86,1.35,15.53,1.41,103,24.6,0.2,28.11,-3.07,45.2,4,4,0.78,-1.52,-4.73,1.35,-2.7,-5.75,6.2,25.61
PRICE_VS_EMA_LONG_ONLY,214,None,16.63,27.21,35.31,21.43,0.83,0.84,1.27,15.69,1.39,102,24.9,0.2,28.11,-3.07,45.3,4,4,0.19,-1.52,-4.73,1.19,-2.7,-5.75,6.45,25.61
PRICE_VS_EMA_LONG_ONLY,215,None,15.83,25.85,34.51,21.97,0.8,0.81,1.18,15.69,1.38,102,24.9,0.19,28.11,-3.07,45.32,4,4,0.19,-1.52,-4.73,0.49,-2.7,-5.75,6.45,25.61
PRICE_VS_EMA_LONG_ONLY,216,None,16.05,26.22,34.73,22.18,0.81,0.82,1.18,15.84,1.38,101,25.1,0.19,28.11,-3.07,45.36,4,4,0.19,-1.52,-4.99,0.49,-2.7,-5.75,6.93,25.61
PRICE_VS_EMA_LONG_ONLY,217,None,16.05,26.22,34.73,22.18,0.81,0.82,1.18,15.84,1.38,101,25.1,0.19,28.11,-3.07,45.36,4,4,0.19,-1.52,-4.99,0.49,-2.7,-5.75,6.93,25.61
PRICE_VS_EMA_LONG_ONLY,218,None,13.02,21.09,31.69,24.22,0.7,0.71,0.87,15.53,1.33,103,24.7,0.16,28.11,-3.07,45.34,4,4,0.19,-2.1,-6.53,0.33,-2.96,-5.75,6.93,25.61
PRICE_VS_EMA_LONG_ONLY,219,None,12.95,20.99,31.63,24.26,0.7,0.7,0.87,15.53,1.32,103,24.7,0.16,28.11,-3.07,45.36,4,4,0.19,-2.1,-6.53,0.28,-2.96,-5.75,6.93,25.61
PRICE_VS_EMA_LONG_ONLY,220,None,13.46,21.85,32.14,23.92,0.72,0.72,0.91,15.84,1.34,101,25.2,0.17,28.11,-3.07,45.38,4,4,0.27,-2.1,-6.53,0.28,-2.6,-5.75,6.93,25.61
PRICE_VS_EMA_LONG_ONLY,221,None,9.58,15.39,28.26,25.62,0.57,0.58,0.6,14.95,1.25,107,23.8,0.13,28.11,-3.07,45.41,2,6,-0.23,-3.52,-6.53,-0.03,-2.6,-5.75,5.65,25.61
PRICE_VS_EMA_LONG_ONLY,222,None,8.92,14.3,27.6,25.89,0.54,0.55,0.55,14.68,1.24,109,23.3,0.12,28.11,-3.07,45.41,2,6,-0.61,-3.48,-6.53,-0.05,-2.6,-5.75,5.39,25.61
PRICE_VS_EMA_LONG_ONLY,223,None,9.7,15.58,28.38,25.32,0.57,0.58,0.62,14.68,1.25,109,23.3,0.13,28.11,-3.07,45.41,2,6,-0.61,-2.74,-6.53,-0.05,-2.6,-5.75,5.33,25.61
PRICE_VS_EMA_LONG_ONLY,224,None,9.98,16.04,28.65,25.13,0.59,0.59,0.64,14.81,1.26,108,23.6,0.13,28.11,-3.07,45.43,3,5,-0.61,-2.98,-6.53,0.46,-2.6,-5.75,5.33,25.61
PRICE_VS_EMA_LONG_ONLY,225,None,9.15,14.69,27.83,26.05,0.55,0.56,0.56,13.76,1.24,109,23.3,0.12,28.11,-3.07,45.45,3,5,-0.77,-2.98,-7.52,0.46,-2.6,-5.75,5.83,25.61
